Sender,Receiver,Ligand,Receptor,LRscore
L2-L3-eNeuron,L6-eNeuron,CADM3,SV2A,1.0278679220127073e-5
L6-eNeuron,L2-L3-eNeuron,CADM3,ADCY1,1.4331299124132906e-5
L6-eNeuron,L5-eNeuron,CADM3,ADCY1,2.3381207360152e-4
L6-eNeuron,L5-eNeuron,CADM3,ADORA1,2.0886072534484e-4
L6-eNeuron,L5-eNeuron,CADM3,CADM3,1.2758153804062e-4
L6-eNeuron,L5-eNeuron,CADM3,CAP1,0
L6-eNeuron,L5-eNeuron,CADM3,CNTNAP1,1.9408174835038e-4
L6-eNeuron,L5-eNeuron,CADM3,EPHB6,3.3130656852851e-4
L6-eNeuron,L5-eNeuron,CADM3,FLOT1,1.428572182531e-4
L6-eNeuron,L5-eNeuron,CADM3,GABBR2,3.5846205538832e-4
L6-eNeuron,L5-eNeuron,CADM3,GLG1,2.3726246676848e-4
L6-eNeuron,L5-eNeuron,CADM3,HRH3,0
L6-eNeuron,L2-L3-eNeuron,CADM3,KCNJ4,1.7951357862256174e-5
L6-eNeuron,L4-eNeuron,CADM3,KCNJ4,5.070474154449182e-6
L6-eNeuron,L5-eNeuron,CADM3,KCNJ4,3.4013950029861e-4
L6-eNeuron,L2-L3-eNeuron,CADM3,LINGO1,2.425395798358814e-5
L6-eNeuron,L4-eNeuron,CADM3,LINGO1,1.149225528136862e-5
L6-eNeuron,L5-eNeuron,CADM3,LINGO1,2.6137480410564e-4
L6-eNeuron,L5-eNeuron,CADM3,NLGN2,1.283920125592e-4
L6-eNeuron,L4-eNeuron,CADM3,RTN4R,1.1210889874619853e-5
L6-eNeuron,L5-eNeuron,CADM3,RTN4R,1.294684230625e-4
L6-eNeuron,L2-L3-eNeuron,CADM3,SLC17A7,1.689678138512903e-5
L6-eNeuron,L4-eNeuron,CADM3,SLC17A7,8.691253256646291e-6
L6-eNeuron,L5-eNeuron,CADM3,SLC17A7,1.8119051201503e-4
L6-eNeuron,L2-L3-eNeuron,CADM3,STX1A,1.993917933925125e-5
L6-eNeuron,L5-eNeuron,CADM3,STX1A,3.579566066673e-4
L6-eNeuron,L5-eNeuron,CADM3,SV2A,2.237955683133e-4
L5-eNeuron,L2-L3-eNeuron,GAS6,ADCY1,3.100804556564809e-6
L5-eNeuron,L6-eNeuron,GAS6,ADCY1,1.0066543501993e-4
L5-eNeuron,L2-L3-eNeuron,GAS6,CADM3,3.657680321297743e-6
L5-eNeuron,L6-eNeuron,GAS6,CNTNAP1,1.4527244827261e-4
L5-eNeuron,L6-eNeuron,GAS6,EPHB6,1.3689257042885e-4
L5-eNeuron,L6-eNeuron,GAS6,GABBR2,1.150394666603e-4
L5-eNeuron,L2-L3-eNeuron,GAS6,KCNJ4,3.66857911997636e-6
L5-eNeuron,L4-eNeuron,GAS6,KCNJ4,4.7177259908055e-5
L5-eNeuron,L2-L3-eNeuron,GAS6,LINGO1,5.40652671387725e-6
L5-eNeuron,L4-eNeuron,GAS6,LINGO1,3.83318403771676e-5
L5-eNeuron,L6-eNeuron,GAS6,LINGO1,5.8661567834673555e-5
L5-eNeuron,L4-eNeuron,GAS6,RTN4R,1.8485806248315e-4
L5-eNeuron,L2-L3-eNeuron,GAS6,SLC17A7,4.658459616805461e-6
L5-eNeuron,L4-eNeuron,GAS6,SLC17A7,3.327246287853876e-5
L5-eNeuron,L6-eNeuron,GAS6,SLC17A7,8.264887008341596e-5
L5-eNeuron,L2-L3-eNeuron,GAS6,STX1A,2.3638457003803533e-6
L5-eNeuron,L6-eNeuron,GAS6,STX1A,7.929683530940047e-5
L5-eNeuron,L6-eNeuron,GAS6,SV2A,7.496503109156308e-5
L6-eNeuron,L2-L3-eNeuron,GLG1,ADCY1,7.3401679670328335e-6
L6-eNeuron,L5-eNeuron,GLG1,ADCY1,1.0463324478307e-4
L6-eNeuron,L5-eNeuron,GLG1,ADORA1,1.8669713814397e-4
L6-eNeuron,L2-L3-eNeuron,GLG1,CADM3,1.0064566671913778e-5
L6-eNeuron,L5-eNeuron,GLG1,CADM3,2.2579644099172e-4
L6-eNeuron,L5-eNeuron,GLG1,CAP1,0
L6-eNeuron,L5-eNeuron,GLG1,CNTNAP1,1.6908930809379e-4
L6-eNeuron,L5-eNeuron,GLG1,EPHB6,1.5812702426268e-4
L6-eNeuron,L5-eNeuron,GLG1,FLOT1,1.3848495483555e-4
L6-eNeuron,L5-eNeuron,GLG1,GABBR2,1.9123344918935e-4
L6-eNeuron,L5-eNeuron,GLG1,GLG1,9.617386155402643e-5
L6-eNeuron,L5-eNeuron,GLG1,HRH3,0
L6-eNeuron,L2-L3-eNeuron,GLG1,KCNJ4,1.4438211008776556e-5
L6-eNeuron,L4-eNeuron,GLG1,KCNJ4,4.195173512363523e-6
L6-eNeuron,L5-eNeuron,GLG1,KCNJ4,2.366797177444e-4
L6-eNeuron,L2-L3-eNeuron,GLG1,LINGO1,1.5775388275604702e-5
L6-eNeuron,L4-eNeuron,GLG1,LINGO1,8.32690368452478e-6
L6-eNeuron,L5-eNeuron,GLG1,LINGO1,2.125027310035e-4
L6-eNeuron,L5-eNeuron,GLG1,NLGN2,1.1909055930218e-4
L6-eNeuron,L4-eNeuron,GLG1,RTN4R,1.573320273701076e-5
L6-eNeuron,L5-eNeuron,GLG1,RTN4R,1.6103358269386e-4
L6-eNeuron,L2-L3-eNeuron,GLG1,SLC17A7,9.627992632025456e-6
L6-eNeuron,L4-eNeuron,GLG1,SLC17A7,6.75354413675351e-6
L6-eNeuron,L5-eNeuron,GLG1,SLC17A7,1.4335495920383e-4
L6-eNeuron,L2-L3-eNeuron,GLG1,STX1A,1.3835393021986004e-5
L6-eNeuron,L5-eNeuron,GLG1,STX1A,2.5542823738158e-4
L6-eNeuron,L5-eNeuron,GLG1,SV2A,1.5436780289555e-4
L2-L3-eNeuron,L5-eNeuron,ICAM5,ADCY1,2.0510128390749284e-5
L2-L3-eNeuron,L6-eNeuron,ICAM5,ADCY1,2.1371333624144237e-5
L2-L3-eNeuron,L5-eNeuron,ICAM5,ADORA1,3.467001875789908e-5
L2-L3-eNeuron,L5-eNeuron,ICAM5,CADM3,1.9266503065605484e-5
L2-L3-eNeuron,L5-eNeuron,ICAM5,CAP1,0
L2-L3-eNeuron,L5-eNeuron,ICAM5,CNTNAP1,3.263494948930518e-5
L2-L3-eNeuron,L6-eNeuron,ICAM5,CNTNAP1,4.0375651078205515e-5
L2-L3-eNeuron,L5-eNeuron,ICAM5,EPHB6,2.0901240121327605e-5
L2-L3-eNeuron,L6-eNeuron,ICAM5,EPHB6,3.7614692342474234e-5
L2-L3-eNeuron,L5-eNeuron,ICAM5,FLOT1,1.0272995871550236e-5
L2-L3-eNeuron,L5-eNeuron,ICAM5,GABBR2,2.0289366398801888e-5
L2-L3-eNeuron,L6-eNeuron,ICAM5,GABBR2,2.8650369981952056e-5
L2-L3-eNeuron,L5-eNeuron,ICAM5,GLG1,3.223645236073056e-5
L2-L3-eNeuron,L5-eNeuron,ICAM5,HRH3,0
L2-L3-eNeuron,L4-eNeuron,ICAM5,KCNJ4,6.61480599218814e-5
L2-L3-eNeuron,L5-eNeuron,ICAM5,KCNJ4,2.8915766970511458e-5
L2-L3-eNeuron,L4-eNeuron,ICAM5,LINGO1,9.25870895509326e-5
L2-L3-eNeuron,L5-eNeuron,ICAM5,LINGO1,1.9608757261943848e-5
L2-L3-eNeuron,L6-eNeuron,ICAM5,LINGO1,1.1338527502177234e-5
L2-L3-eNeuron,L5-eNeuron,ICAM5,NLGN2,1.1711207060948943e-5
L2-L3-eNeuron,L4-eNeuron,ICAM5,RTN4R,1.2762278343311e-4
L2-L3-eNeuron,L5-eNeuron,ICAM5,RTN4R,9.549462837796478e-6
L2-L3-eNeuron,L4-eNeuron,ICAM5,SLC17A7,9.344547492882924e-5
L2-L3-eNeuron,L5-eNeuron,ICAM5,SLC17A7,1.8207011420141658e-5
L2-L3-eNeuron,L6-eNeuron,ICAM5,SLC17A7,1.9496691746490344e-5
L2-L3-eNeuron,L5-eNeuron,ICAM5,STX1A,3.9209126393484095e-5
L2-L3-eNeuron,L6-eNeuron,ICAM5,STX1A,1.3093530879373492e-5
L2-L3-eNeuron,L5-eNeuron,ICAM5,SV2A,1.7327547290828293e-5
L2-L3-eNeuron,L6-eNeuron,ICAM5,SV2A,1.2436841004104737e-5
L6-eNeuron,L2-L3-eNeuron,ICAM5,ADCY1,8.17671925502647e-6
L6-eNeuron,L5-eNeuron,ICAM5,ADCY1,1.0436716029953e-4
L6-eNeuron,L5-eNeuron,ICAM5,ADORA1,2.262644409938e-4
L6-eNeuron,L2-L3-eNeuron,ICAM5,CADM3,1.8246889633422225e-5
L6-eNeuron,L5-eNeuron,ICAM5,CADM3,1.8272963097858e-4
L6-eNeuron,L5-eNeuron,ICAM5,CAP1,0
L6-eNeuron,L5-eNeuron,ICAM5,CNTNAP1,2.936283405303e-4
L6-eNeuron,L5-eNeuron,ICAM5,EPHB6,1.1789394272064e-4
L6-eNeuron,L5-eNeuron,ICAM5,FLOT1,1.9289415036318e-4
L6-eNeuron,L5-eNeuron,ICAM5,GABBR2,1.5685355943016e-4
L6-eNeuron,L5-eNeuron,ICAM5,GLG1,3.0253167603065e-4
L6-eNeuron,L5-eNeuron,ICAM5,HRH3,0
L6-eNeuron,L2-L3-eNeuron,ICAM5,KCNJ4,2.313869504085586e-5
L6-eNeuron,L4-eNeuron,ICAM5,KCNJ4,3.0881458269481506e-6
L6-eNeuron,L5-eNeuron,ICAM5,KCNJ4,2.5488646893334e-4
L6-eNeuron,L2-L3-eNeuron,ICAM5,LINGO1,2.403232298583299e-5
L6-eNeuron,L4-eNeuron,ICAM5,LINGO1,8.524658622733808e-6
L6-eNeuron,L5-eNeuron,ICAM5,LINGO1,2.3891829406572e-4
L6-eNeuron,L5-eNeuron,ICAM5,NLGN2,1.3629787883363e-4
L6-eNeuron,L4-eNeuron,ICAM5,RTN4R,9.656074163262832e-6
L6-eNeuron,L5-eNeuron,ICAM5,RTN4R,2.1377565414345e-4
L6-eNeuron,L2-L3-eNeuron,ICAM5,SLC17A7,1.412236778177851e-5
L6-eNeuron,L4-eNeuron,ICAM5,SLC17A7,4.788897643404739e-6
L6-eNeuron,L5-eNeuron,ICAM5,SLC17A7,1.5740012335119e-4
L6-eNeuron,L2-L3-eNeuron,ICAM5,STX1A,1.4789731813965357e-5
L6-eNeuron,L5-eNeuron,ICAM5,STX1A,2.4497580916006e-4
L6-eNeuron,L5-eNeuron,ICAM5,SV2A,1.6180445568796e-4
L2-L3-eNeuron,L5-eNeuron,IGFBP4,ADCY1,0
L2-L3-eNeuron,L6-eNeuron,IGFBP4,ADCY1,0
L2-L3-eNeuron,L5-eNeuron,IGFBP4,ADORA1,0
L2-L3-eNeuron,L5-eNeuron,IGFBP4,CADM3,0
L2-L3-eNeuron,L5-eNeuron,IGFBP4,CAP1,0
L2-L3-eNeuron,L5-eNeuron,IGFBP4,CNTNAP1,0
L2-L3-eNeuron,L6-eNeuron,IGFBP4,CNTNAP1,0
L2-L3-eNeuron,L5-eNeuron,IGFBP4,EPHB6,0
L2-L3-eNeuron,L6-eNeuron,IGFBP4,EPHB6,0
L2-L3-eNeuron,L5-eNeuron,IGFBP4,FLOT1,0
L2-L3-eNeuron,L5-eNeuron,IGFBP4,GABBR2,0
L2-L3-eNeuron,L6-eNeuron,IGFBP4,GABBR2,0
L2-L3-eNeuron,L5-eNeuron,IGFBP4,GLG1,0
L2-L3-eNeuron,L5-eNeuron,IGFBP4,HRH3,0
L2-L3-eNeuron,L4-eNeuron,IGFBP4,KCNJ4,0
L2-L3-eNeuron,L5-eNeuron,IGFBP4,KCNJ4,0
L2-L3-eNeuron,L4-eNeuron,IGFBP4,LINGO1,0
L2-L3-eNeuron,L5-eNeuron,IGFBP4,LINGO1,0
L2-L3-eNeuron,L6-eNeuron,IGFBP4,LINGO1,0
L2-L3-eNeuron,L5-eNeuron,IGFBP4,NLGN2,0
L2-L3-eNeuron,L4-eNeuron,IGFBP4,RTN4R,0
L2-L3-eNeuron,L5-eNeuron,IGFBP4,RTN4R,0
L2-L3-eNeuron,L4-eNeuron,IGFBP4,SLC17A7,0
L2-L3-eNeuron,L5-eNeuron,IGFBP4,SLC17A7,0
L2-L3-eNeuron,L6-eNeuron,IGFBP4,SLC17A7,0
L2-L3-eNeuron,L5-eNeuron,IGFBP4,STX1A,0
L2-L3-eNeuron,L6-eNeuron,IGFBP4,STX1A,0
L2-L3-eNeuron,L5-eNeuron,IGFBP4,SV2A,0
L2-L3-eNeuron,L6-eNeuron,IGFBP4,SV2A,0
L6-eNeuron,L2-L3-eNeuron,LRRC4B,ADCY1,1.7829042345101002e-5
L6-eNeuron,L5-eNeuron,LRRC4B,ADCY1,3.2990748114742e-4
L6-eNeuron,L5-eNeuron,LRRC4B,ADORA1,1.032236646258e-4
L6-eNeuron,L2-L3-eNeuron,LRRC4B,CADM3,2.5039475565728685e-5
L6-eNeuron,L5-eNeuron,LRRC4B,CADM3,3.5514421755202e-4
L6-eNeuron,L5-eNeuron,LRRC4B,CAP1,0
L6-eNeuron,L5-eNeuron,LRRC4B,CNTNAP1,1.3264465786608e-4
L6-eNeuron,L5-eNeuron,LRRC4B,EPHB6,3.3879065717274e-4
L6-eNeuron,L5-eNeuron,LRRC4B,FLOT1,1.2941560854635e-4
L6-eNeuron,L5-eNeuron,LRRC4B,GABBR2,2.3864952393901e-4
L6-eNeuron,L5-eNeuron,LRRC4B,GLG1,1.5624702967696e-4
L6-eNeuron,L5-eNeuron,LRRC4B,HRH3,0
L6-eNeuron,L2-L3-eNeuron,LRRC4B,KCNJ4,1.9753146190630817e-5
L6-eNeuron,L4-eNeuron,LRRC4B,KCNJ4,7.549264283295398e-6
L6-eNeuron,L5-eNeuron,LRRC4B,KCNJ4,2.9184413441925e-4
L6-eNeuron,L2-L3-eNeuron,LRRC4B,LINGO1,2.9696421402529535e-5
L6-eNeuron,L4-eNeuron,LRRC4B,LINGO1,2.3224856381881597e-5
L6-eNeuron,L5-eNeuron,LRRC4B,LINGO1,4.5282674065335e-4
L6-eNeuron,L5-eNeuron,LRRC4B,NLGN2,1.1031868601627e-4
L6-eNeuron,L4-eNeuron,LRRC4B,RTN4R,2.1615205809082174e-5
L6-eNeuron,L5-eNeuron,LRRC4B,RTN4R,1.2235664859636e-4
L6-eNeuron,L2-L3-eNeuron,LRRC4B,SLC17A7,1.2372999604760805e-5
L6-eNeuron,L4-eNeuron,LRRC4B,SLC17A7,1.1655419215844002e-5
L6-eNeuron,L5-eNeuron,LRRC4B,SLC17A7,1.9810779934507e-4
L6-eNeuron,L2-L3-eNeuron,LRRC4B,STX1A,1.2778078050327564e-5
L6-eNeuron,L5-eNeuron,LRRC4B,STX1A,3.0650840619458e-4
L6-eNeuron,L5-eNeuron,LRRC4B,SV2A,2.3982097709334e-4
L6-eNeuron,L2-L3-eNeuron,NLGN2,ADCY1,3.1405128521106414e-6
L6-eNeuron,L5-eNeuron,NLGN2,ADCY1,8.336983655942725e-5
L6-eNeuron,L5-eNeuron,NLGN2,ADORA1,8.568151390892707e-5
L6-eNeuron,L2-L3-eNeuron,NLGN2,CADM3,5.435081387755889e-6
L6-eNeuron,L5-eNeuron,NLGN2,CADM3,1.1706377592343e-4
L6-eNeuron,L5-eNeuron,NLGN2,CAP1,0
L6-eNeuron,L5-eNeuron,NLGN2,CNTNAP1,1.152062546615e-4
L6-eNeuron,L5-eNeuron,NLGN2,EPHB6,7.598603252314446e-5
L6-eNeuron,L5-eNeuron,NLGN2,FLOT1,2.0776249984842e-4
L6-eNeuron,L5-eNeuron,NLGN2,GABBR2,1.0893496308471e-4
L6-eNeuron,L5-eNeuron,NLGN2,GLG1,1.211073254867e-4
L6-eNeuron,L5-eNeuron,NLGN2,HRH3,0
L6-eNeuron,L2-L3-eNeuron,NLGN2,KCNJ4,8.097636240531018e-6
L6-eNeuron,L4-eNeuron,NLGN2,KCNJ4,7.651034570584161e-6
L6-eNeuron,L5-eNeuron,NLGN2,KCNJ4,1.3144957755065e-4
L6-eNeuron,L2-L3-eNeuron,NLGN2,LINGO1,1.05127493571932e-5
L6-eNeuron,L4-eNeuron,NLGN2,LINGO1,9.809355516429032e-6
L6-eNeuron,L5-eNeuron,NLGN2,LINGO1,1.301103257647e-4
L6-eNeuron,L5-eNeuron,NLGN2,NLGN2,6.63445579349528e-5
L6-eNeuron,L4-eNeuron,NLGN2,RTN4R,2.4535159315730213e-5
L6-eNeuron,L5-eNeuron,NLGN2,RTN4R,2.4542181824102e-4
L6-eNeuron,L2-L3-eNeuron,NLGN2,SLC17A7,6.510197897817846e-6
L6-eNeuron,L4-eNeuron,NLGN2,SLC17A7,8.097939950665932e-6
L6-eNeuron,L5-eNeuron,NLGN2,SLC17A7,1.0498099696628e-4
L6-eNeuron,L2-L3-eNeuron,NLGN2,STX1A,4.303704858299695e-6
L6-eNeuron,L5-eNeuron,NLGN2,STX1A,1.2810073566406e-4
L6-eNeuron,L5-eNeuron,NLGN2,SV2A,1.0923047372912e-4
L6-eNeuron,L2-L3-eNeuron,NTRK3,ADCY1,0
L6-eNeuron,L5-eNeuron,NTRK3,ADCY1,0
L6-eNeuron,L5-eNeuron,NTRK3,ADORA1,0
L6-eNeuron,L2-L3-eNeuron,NTRK3,CADM3,0
L6-eNeuron,L5-eNeuron,NTRK3,CADM3,0
L6-eNeuron,L5-eNeuron,NTRK3,CAP1,0
L6-eNeuron,L5-eNeuron,NTRK3,CNTNAP1,0
L6-eNeuron,L5-eNeuron,NTRK3,EPHB6,0
L6-eNeuron,L5-eNeuron,NTRK3,FLOT1,0
L6-eNeuron,L5-eNeuron,NTRK3,GABBR2,0
L6-eNeuron,L5-eNeuron,NTRK3,GLG1,0
L6-eNeuron,L5-eNeuron,NTRK3,HRH3,0
L6-eNeuron,L2-L3-eNeuron,NTRK3,KCNJ4,0
L6-eNeuron,L4-eNeuron,NTRK3,KCNJ4,0
L6-eNeuron,L5-eNeuron,NTRK3,KCNJ4,0
L6-eNeuron,L2-L3-eNeuron,NTRK3,LINGO1,0
L6-eNeuron,L4-eNeuron,NTRK3,LINGO1,0
L6-eNeuron,L5-eNeuron,NTRK3,LINGO1,0
L6-eNeuron,L5-eNeuron,NTRK3,NLGN2,0
L6-eNeuron,L4-eNeuron,NTRK3,RTN4R,0
L6-eNeuron,L5-eNeuron,NTRK3,RTN4R,0
L6-eNeuron,L2-L3-eNeuron,NTRK3,SLC17A7,0
L6-eNeuron,L4-eNeuron,NTRK3,SLC17A7,0
L6-eNeuron,L5-eNeuron,NTRK3,SLC17A7,0
L6-eNeuron,L2-L3-eNeuron,NTRK3,STX1A,0
L6-eNeuron,L5-eNeuron,NTRK3,STX1A,0
L6-eNeuron,L5-eNeuron,NTRK3,SV2A,0
endothelial,L2-L3-eNeuron,PLTP,ADCY1,0
endothelial,L5-eNeuron,PLTP,ADCY1,0
endothelial,L6-eNeuron,PLTP,ADCY1,0
endothelial,L5-eNeuron,PLTP,ADORA1,0
endothelial,L2-L3-eNeuron,PLTP,CADM3,0
endothelial,L5-eNeuron,PLTP,CADM3,0
endothelial,L5-eNeuron,PLTP,CAP1,0
endothelial,L5-eNeuron,PLTP,CNTNAP1,0
endothelial,L6-eNeuron,PLTP,CNTNAP1,0
endothelial,L5-eNeuron,PLTP,EPHB6,0
endothelial,L6-eNeuron,PLTP,EPHB6,0
endothelial,L5-eNeuron,PLTP,FLOT1,0
endothelial,L5-eNeuron,PLTP,GABBR2,0
endothelial,L6-eNeuron,PLTP,GABBR2,0
endothelial,L5-eNeuron,PLTP,GLG1,0
endothelial,L5-eNeuron,PLTP,HRH3,0
endothelial,L2-L3-eNeuron,PLTP,KCNJ4,0
endothelial,L4-eNeuron,PLTP,KCNJ4,0
endothelial,L5-eNeuron,PLTP,KCNJ4,0
endothelial,L2-L3-eNeuron,PLTP,LINGO1,0
endothelial,L4-eNeuron,PLTP,LINGO1,0
endothelial,L5-eNeuron,PLTP,LINGO1,0
endothelial,L6-eNeuron,PLTP,LINGO1,0
endothelial,L5-eNeuron,PLTP,NLGN2,0
endothelial,L4-eNeuron,PLTP,RTN4R,0
endothelial,L5-eNeuron,PLTP,RTN4R,0
endothelial,L2-L3-eNeuron,PLTP,SLC17A7,0
endothelial,L4-eNeuron,PLTP,SLC17A7,0
endothelial,L5-eNeuron,PLTP,SLC17A7,0
endothelial,L6-eNeuron,PLTP,SLC17A7,0
endothelial,L2-L3-eNeuron,PLTP,STX1A,0
endothelial,L5-eNeuron,PLTP,STX1A,0
endothelial,L6-eNeuron,PLTP,STX1A,0
endothelial,L5-eNeuron,PLTP,SV2A,0
endothelial,L6-eNeuron,PLTP,SV2A,0
L6-eNeuron,L2-L3-eNeuron,RPH3A,ADCY1,1.0207503472625862e-5
L6-eNeuron,L5-eNeuron,RPH3A,ADCY1,2.2506776127372e-4
L6-eNeuron,L5-eNeuron,RPH3A,ADORA1,1.2531336117634e-4
L6-eNeuron,L2-L3-eNeuron,RPH3A,CADM3,2.280662229405289e-5
L6-eNeuron,L5-eNeuron,RPH3A,CADM3,4.0768515751691e-4
L6-eNeuron,L5-eNeuron,RPH3A,CAP1,0
L6-eNeuron,L5-eNeuron,RPH3A,CNTNAP1,2.170722102307e-4
L6-eNeuron,L5-eNeuron,RPH3A,EPHB6,3.0788394507855e-4
L6-eNeuron,L5-eNeuron,RPH3A,FLOT1,1.7654387537648e-4
L6-eNeuron,L5-eNeuron,RPH3A,GABBR2,3.0897986705892e-4
L6-eNeuron,L5-eNeuron,RPH3A,GLG1,2.0447225458796e-4
L6-eNeuron,L5-eNeuron,RPH3A,HRH3,0
L6-eNeuron,L2-L3-eNeuron,RPH3A,KCNJ4,2.4131235541511937e-5
L6-eNeuron,L4-eNeuron,RPH3A,KCNJ4,6.689558898113633e-6
L6-eNeuron,L5-eNeuron,RPH3A,KCNJ4,4.0491211441617e-4
L6-eNeuron,L2-L3-eNeuron,RPH3A,LINGO1,6.51256231252856e-5
L6-eNeuron,L4-eNeuron,RPH3A,LINGO1,2.3129117263462417e-5
L6-eNeuron,L5-eNeuron,RPH3A,LINGO1,6.0907237448321e-4
L6-eNeuron,L5-eNeuron,RPH3A,NLGN2,1.6200108693125e-4
L6-eNeuron,L4-eNeuron,RPH3A,RTN4R,1.3619205448540846e-5
L6-eNeuron,L5-eNeuron,RPH3A,RTN4R,1.907123544884e-4
L6-eNeuron,L2-L3-eNeuron,RPH3A,SLC17A7,1.5955442717571677e-5
L6-eNeuron,L4-eNeuron,RPH3A,SLC17A7,9.28184893004896e-6
L6-eNeuron,L5-eNeuron,RPH3A,SLC17A7,2.1781163728161e-4
L6-eNeuron,L2-L3-eNeuron,RPH3A,STX1A,1.5554205347476237e-5
L6-eNeuron,L5-eNeuron,RPH3A,STX1A,4.1408161162785e-4
L6-eNeuron,L5-eNeuron,RPH3A,SV2A,3.3872495640496e-4
L2-L3-eNeuron,L5-eNeuron,SHANK1,ADCY1,1.791180775875419e-5
L2-L3-eNeuron,L6-eNeuron,SHANK1,ADCY1,2.090325358380438e-5
L2-L3-eNeuron,L5-eNeuron,SHANK1,ADORA1,6.338588349396555e-6
L2-L3-eNeuron,L5-eNeuron,SHANK1,CADM3,1.2093206178884476e-5
L2-L3-eNeuron,L5-eNeuron,SHANK1,CAP1,0
L2-L3-eNeuron,L5-eNeuron,SHANK1,CNTNAP1,1.21342265190881e-5
L2-L3-eNeuron,L6-eNeuron,SHANK1,CNTNAP1,1.3382733581761071e-5
L2-L3-eNeuron,L5-eNeuron,SHANK1,EPHB6,1.579706336880746e-5
L2-L3-eNeuron,L6-eNeuron,SHANK1,EPHB6,2.293791941688821e-5
L2-L3-eNeuron,L5-eNeuron,SHANK1,FLOT1,9.831854152004324e-6
L2-L3-eNeuron,L5-eNeuron,SHANK1,GABBR2,1.4811185195662389e-5
L2-L3-eNeuron,L6-eNeuron,SHANK1,GABBR2,1.870789501155936e-5
L2-L3-eNeuron,L5-eNeuron,SHANK1,GLG1,9.664612286879991e-6
L2-L3-eNeuron,L5-eNeuron,SHANK1,HRH3,0
L2-L3-eNeuron,L4-eNeuron,SHANK1,KCNJ4,1.2790015617291e-4
L2-L3-eNeuron,L5-eNeuron,SHANK1,KCNJ4,1.4707119252930628e-5
L2-L3-eNeuron,L4-eNeuron,SHANK1,LINGO1,3.1194066980712e-4
L2-L3-eNeuron,L5-eNeuron,SHANK1,LINGO1,2.7536874383534915e-5
L2-L3-eNeuron,L6-eNeuron,SHANK1,LINGO1,1.3466197601805605e-5
L2-L3-eNeuron,L5-eNeuron,SHANK1,NLGN2,1.1890237613634795e-5
L2-L3-eNeuron,L4-eNeuron,SHANK1,RTN4R,1.6317483016976e-4
L2-L3-eNeuron,L5-eNeuron,SHANK1,RTN4R,8.859004652074837e-6
L2-L3-eNeuron,L4-eNeuron,SHANK1,SLC17A7,5.3661514471027e-4
L2-L3-eNeuron,L5-eNeuron,SHANK1,SLC17A7,2.4224208119790787e-5
L2-L3-eNeuron,L6-eNeuron,SHANK1,SLC17A7,2.686679115486871e-5
L2-L3-eNeuron,L5-eNeuron,SHANK1,STX1A,1.806918905485977e-5
L2-L3-eNeuron,L6-eNeuron,SHANK1,STX1A,1.1182578511701348e-5
L2-L3-eNeuron,L5-eNeuron,SHANK1,SV2A,8.410916913237264e-6
L2-L3-eNeuron,L6-eNeuron,SHANK1,SV2A,1.282611996785186e-5
L6-eNeuron,L2-L3-eNeuron,SHANK1,ADCY1,1.2475555624317451e-5
L6-eNeuron,L5-eNeuron,SHANK1,ADCY1,1.7704257378223e-4
L6-eNeuron,L5-eNeuron,SHANK1,ADORA1,1.0576998827107e-4
L6-eNeuron,L2-L3-eNeuron,SHANK1,CADM3,1.4893315770644583e-5
L6-eNeuron,L5-eNeuron,SHANK1,CADM3,1.74653858758e-4
L6-eNeuron,L5-eNeuron,SHANK1,CAP1,0
L6-eNeuron,L5-eNeuron,SHANK1,CNTNAP1,1.1511717990809e-4
L6-eNeuron,L5-eNeuron,SHANK1,EPHB6,1.5210690888723e-4
L6-eNeuron,L5-eNeuron,SHANK1,FLOT1,1.0143732660432e-4
L6-eNeuron,L5-eNeuron,SHANK1,GABBR2,1.5592099931826e-4
L6-eNeuron,L5-eNeuron,SHANK1,GLG1,1.2967521958322e-4
L6-eNeuron,L5-eNeuron,SHANK1,HRH3,0
L6-eNeuron,L2-L3-eNeuron,SHANK1,KCNJ4,1.824202796421157e-5
L6-eNeuron,L4-eNeuron,SHANK1,KCNJ4,5.76471163258523e-6
L6-eNeuron,L5-eNeuron,SHANK1,KCNJ4,1.9332290366792e-4
L6-eNeuron,L2-L3-eNeuron,SHANK1,LINGO1,2.803489183378104e-5
L6-eNeuron,L4-eNeuron,SHANK1,LINGO1,1.917366043617336e-5
L6-eNeuron,L5-eNeuron,SHANK1,LINGO1,3.011609706282e-4
L6-eNeuron,L5-eNeuron,SHANK1,NLGN2,9.882268736389333e-5
L6-eNeuron,L4-eNeuron,SHANK1,RTN4R,1.1193471399355692e-5
L6-eNeuron,L5-eNeuron,SHANK1,RTN4R,1.0649581639853e-4
L6-eNeuron,L2-L3-eNeuron,SHANK1,SLC17A7,2.5664502505424485e-5
L6-eNeuron,L4-eNeuron,SHANK1,SLC17A7,2.353841901012846e-5
L6-eNeuron,L5-eNeuron,SHANK1,SLC17A7,3.3916144377336e-4
L6-eNeuron,L2-L3-eNeuron,SHANK1,STX1A,1.3344518727354188e-5
L6-eNeuron,L5-eNeuron,SHANK1,STX1A,1.8992670111359e-4
L6-eNeuron,L5-eNeuron,SHANK1,SV2A,2.042468523705e-4
L2-L3-eNeuron,L5-eNeuron,SLITRK1,ADCY1,7.600818576502702e-6
