ligand,receptor,combo,mean_score,median_score,max_score,sum_score,sd_score,ligand_mean_expr,receptor_mean_expr
C1QB__Macrophage,SDC1__Malignant,C1QB__Macrophage|SDC1__Malignant,3.7201366818038237,2.0910701732634474,44.00750641581666,14129.079117490923,4.981939827489113,1.208112352032999,4.235502491751155
CD9__Malignant,CD9__Macrophage,CD9__Malignant|CD9__Macrophage,3.7112940908730447,0,199.1926310048518,14095.494957135823,16.608838282083205,10.56470171391948,0.48731400001282016
HLA-DRA__Macrophage,CD74__Stroma,HLA-DRA__Macrophage|CD74__Stroma,3.6855876380763584,0,206.26759761356985,13997.861849414008,15.912305543032796,3.765344818249655,1.3465733596013119
MMP7__Malignant,CD74__Macrophage,MMP7__Malignant|CD74__Macrophage,3.6608144735454125,0,182.43756517727067,13903.773370525476,14.415865686793838,0.6898708888740438,7.736225637451514
GNAS__Malignant,CD74__Bcell,GNAS__Malignant|CD74__Bcell,3.652548922146757,0,1487.0992721166904,13872.380806313384,55.387000212444946,13.152725906951673,0.4955562412609844
TNFSF10__Malignant,TYROBP__Macrophage,TNFSF10__Malignant|TYROBP__Macrophage,3.639879327581888,0,213.4959232044559,13824.261686156011,15.710486469940987,8.5561459417062,0.5806380080919443
THBS1__Stroma,CD9__Malignant,THBS1__Stroma|CD9__Malignant,3.6369019878391793,2.5172336672130182,23.63371584611727,13812.953749813203,4.059036421721554,0.5400181511903609,10.56470171391948
C1QA__Macrophage,FLOT1__Malignant,C1QA__Macrophage|FLOT1__Malignant,3.598145986024342,2.3285889998540537,39.475081833139015,13665.75845492045,4.332885871516013,1.2498494337199684,3.981715710246971
FN1__Stroma,MAGED1__Malignant,FN1__Stroma|MAGED1__Malignant,3.5888701791124222,1.6194061979364682,51.06793810456249,13630.52894026898,5.081806926336686,3.791117473611257,1.4214973278425096
HLA-A__Malignant,CD163__Macrophage,HLA-A__Malignant|CD163__Macrophage,3.5858297227343674,0,206.62298725811277,13618.981286945127,16.706384137928698,31.03118324208266,0.16206015324913728
CD9__Malignant,ENO1__Macrophage,CD9__Malignant|ENO1__Macrophage,3.526461306745646,0,158.2254771030787,13393.500043019963,14.596788924644304,10.56470171391948,0.47740155925959393
GRN__Macrophage,GFRA1__Malignant,GRN__Macrophage|GFRA1__Malignant,3.510461694214901,1.5907904307176801,39.910077819013985,13332.733514628193,4.95239403419831,1.1142246233016815,4.700373245551201
C1QB__Macrophage,FLOT1__Malignant,C1QB__Macrophage|FLOT1__Malignant,3.5085003776972274,2.233624572162367,38.90653899125941,13325.28443449407,4.2755661421691755,1.208112352032999,3.981715710246971
COMP__Stroma,CD74__Macrophage,COMP__Stroma|CD74__Macrophage,3.50644349693176,0,143.14991851598424,13317.472401346824,13.86573564903226,0.6285781360174613,7.736225637451514
HSPA1A__Malignant,CD74__Bcell,HSPA1A__Malignant|CD74__Bcell,3.5062408301394,0,1452.9406560774057,13316.70267286944,53.544257297923956,12.164245659901171,0.4955562412609844
COMP__Stroma,CD63__Malignant,COMP__Stroma|CD63__Malignant,3.50037877356013,2.29384118988283,30.532511596175848,13294.438581981374,4.0268391296134265,0.6285781360174613,8.437647616205767
GRN__Macrophage,SDC1__Malignant,GRN__Macrophage|SDC1__Malignant,3.4440338162244863,1.876745044363651,39.03383385976446,13080.440434020598,4.544086826004584,1.1142246233016815,4.235502491751155
VIM__Macrophage,GFRA1__Malignant,VIM__Macrophage|GFRA1__Malignant,3.426738511727001,1.5848306383089636,38.68583147733738,13014.75286753915,4.790437675676525,1.1216877024819218,4.700373245551201
LYZ__Macrophage,ITGB5__Malignant,LYZ__Macrophage|ITGB5__Malignant,3.4223927008142465,1.5335226571459393,38.662802937001075,12998.247477692508,4.765261056228655,2.1692082031036057,2.193087384420688
GNAS__Malignant,ITGB2__Macrophage,GNAS__Malignant|ITGB2__Macrophage,3.4210825492612846,0,213.42917521774626,12993.27152209436,14.753451000390001,13.152725906951673,0.37840045546879175
UBA52__Malignant,FLOT1__Stroma,UBA52__Malignant|FLOT1__Stroma,3.417206194028969,0,116.12233742765042,12978.549124922025,10.953674383071878,15.977123501653127,0.3311780713427093
LGALS3BP__Malignant,CD74__Bcell,LGALS3BP__Malignant|CD74__Bcell,3.3949496763619478,0,1367.9764520578883,12894.018870822678,51.335213470421934,12.223174829218673,0.4955562412609844
EFNA1__Malignant,CD9__Macrophage,EFNA1__Malignant|CD9__Macrophage,3.3904065095836238,0,190.00151999478607,12876.763923398603,15.358577381108967,9.79413117980602,0.48731400001282016
BST2__Malignant,IL6ST__Stroma,BST2__Malignant|IL6ST__Stroma,3.3862956999941485,0,103.24971917251695,12861.151068577776,10.557948630956625,7.44177658449465,0.7118768139545881
LGALS3BP__Malignant,ITGB2__Macrophage,LGALS3BP__Malignant|ITGB2__Macrophage,3.381886374983394,0,215.075101986124,12844.40445218693,14.67474553400892,12.223174829218673,0.37840045546879175
UBA52__Malignant,FLOT1__Macrophage,UBA52__Malignant|FLOT1__Macrophage,3.3775574353028563,0,181.63178783405542,12827.963139280248,14.931373395388562,15.977123501653127,0.29472753962498033
ANXA2__Macrophage,CD9__Malignant,ANXA2__Macrophage|CD9__Malignant,3.359830765772297,2.4657232716946016,23.427556459396904,12760.637248403184,3.687897075075893,0.4586056920884343,10.56470171391948
AZGP1__Malignant,TYROBP__Macrophage,AZGP1__Malignant|TYROBP__Macrophage,3.35268885316895,0,256.4918064379029,12733.512264335672,14.409882188941483,8.49610378010731,0.5806380080919443
VIM__Macrophage,SDC1__Malignant,VIM__Macrophage|SDC1__Malignant,3.342496629365365,1.8972259639925249,36.18455320064035,12694.802198329657,4.294064509056859,1.1216877024819218,4.235502491751155
PSAP__Macrophage,IL13RA1__Malignant,PSAP__Macrophage|IL13RA1__Malignant,3.334920557039357,1.6615048917423292,31.76859916501118,12666.028275635479,4.594311405044692,4.120553171189394,1.154499971219725
TIMP3__Stroma,ENO1__Malignant,TIMP3__Stroma|ENO1__Malignant,3.334536282133109,2.1741026869624296,48.48637445896234,12664.568799541546,4.492859375750918,0.8455072563670505,5.961806937399298
C1QA__Macrophage,PLXNB2__Malignant,C1QA__Macrophage|PLXNB2__Malignant,3.33095994582692,2.2705395446126566,32.29610075556767,12650.985874250642,3.7816715762552158,1.2498494337199684,3.7356219687063432
GNAS__Malignant,ITGB5__Stroma,GNAS__Malignant|ITGB5__Stroma,3.2954536673420054,0,145.52671839260353,12516.133028564936,10.910429775386806,13.152725906951673,0.39099841019172027
TFF3__Malignant,CD163__Macrophage,TFF3__Malignant|CD163__Macrophage,3.289870378067175,0,229.06493994486445,12494.92769589913,15.78618010559599,28.32932165010647,0.16206015324913728
COMP__Stroma,IL6ST__Malignant,COMP__Stroma|IL6ST__Malignant,3.2850908339639493,1.7638994920883255,36.40006404578647,12476.77498739508,4.44311525417951,0.6285781360174613,7.972520223468345
TIMP3__Stroma,ERBB2__Malignant,TIMP3__Stroma|ERBB2__Malignant,3.2802430818758364,2.128346877214878,25.4255797966057,12458.363224964427,3.7478325395386727,0.8455072563670505,5.9725087975793345
C1QA__Macrophage,IFITM1__Malignant,C1QA__Macrophage|IFITM1__Malignant,3.2654953914623577,1.1752373404251832,61.22207785740376,12402.351496774034,5.431356323124933,1.2498494337199684,3.5726933647484946
C1QB__Macrophage,PLXNB2__Malignant,C1QB__Macrophage|PLXNB2__Malignant,3.234329481364451,2.201124729630547,31.712388514377075,12283.983370222186,3.705342083072847,1.208112352032999,3.7356219687063432
CXCL14__Malignant,IL6ST__Stroma,CXCL14__Malignant|IL6ST__Stroma,3.2330260289502504,0,204.00047862456074,12279.03285795305,11.666232732435171,7.381842565076551,0.7118768139545881
EFNA1__Malignant,ENO1__Macrophage,EFNA1__Malignant|ENO1__Macrophage,3.226743864096338,0,143.93746803105222,12255.173195837891,13.522247209252082,9.79413117980602,0.47740155925959393
GRN__Macrophage,FLOT1__Malignant,GRN__Macrophage|FLOT1__Malignant,3.2209944695041095,2.0632841878390686,32.4034904771906,12233.336995176609,3.859760545838825,1.1142246233016815,3.981715710246971
ARF1__Malignant,CD74__Bcell,ARF1__Malignant|CD74__Bcell,3.1931989352180024,0,1311.0568672600275,12127.769555957973,48.52750681619237,11.327927432811919,0.4955562412609844
VIM__Macrophage,FLOT1__Malignant,VIM__Macrophage|FLOT1__Malignant,3.1857360693105057,2.0396786067547765,34.40674397886919,12099.425591241301,3.8569056552374765,1.1216877024819218,3.981715710246971
C1QB__Macrophage,IFITM1__Malignant,C1QB__Macrophage|IFITM1__Malignant,3.185501160511749,1.1441620813850317,58.20101041967789,12098.533407623623,5.380262821950445,1.208112352032999,3.5726933647484946
APOE__Macrophage,IL6ST__Stroma,APOE__Macrophage|IL6ST__Stroma,3.1560496661071484,0,140.1221281266149,11986.67663187495,9.845569700551673,6.424318242558926,0.7118768139545881
TNFSF10__Malignant,CD9__Macrophage,TNFSF10__Malignant|CD9__Macrophage,3.152884732063229,0,173.14269025861194,11974.656212376145,14.32234343995086,8.5561459417062,0.48731400001282016
IGFBP4__Malignant,IL6ST__Stroma,IGFBP4__Malignant|IL6ST__Stroma,3.1491671828749457,0,117.86219442195001,11960.536960559044,9.679486308921687,6.981457327415992,0.7118768139545881
APOE__Macrophage,PLXNA3__Malignant,APOE__Macrophage|PLXNA3__Malignant,3.127486240703679,0,35.42667019681171,11878.192742192572,4.824779794773363,6.424318242558926,0.7140163009155761
HLA-C__Malignant,LAMP2__Stroma,HLA-C__Malignant|LAMP2__Stroma,3.115505962676786,0,144.9899465673383,11832.691646246434,11.356263779441507,20.50116626115124,0.23515339048855716
HSPA1A__Malignant,ITGB2__Macrophage,HSPA1A__Malignant|ITGB2__Macrophage,3.0907834720304215,0,168.03563731310263,11738.79562677154,13.323679398761314,12.164245659901171,0.37840045546879175
LGALS3BP__Malignant,ITGB5__Stroma,LGALS3BP__Malignant|ITGB5__Stroma,3.085698025507422,0,115.10369086157029,11719.481100877189,9.996906312220414,12.223174829218673,0.39099841019172027
C1QA__Macrophage,AMFR__Malignant,C1QA__Macrophage|AMFR__Malignant,3.0730709641800114,1.8078520412311287,30.725407106474684,11671.523521955683,3.8339316269107884,1.2498494337199684,3.4457402146458658
HSPA1A__Malignant,ITGB5__Stroma,HSPA1A__Malignant|ITGB5__Stroma,3.065071290837803,0,113.00781364399539,11641.140762601975,10.296903564385739,12.164245659901171,0.39099841019172027
CD9__Malignant,CD74__Bcell,CD9__Malignant|CD74__Bcell,3.045306039009343,0,1279.748083460429,11566.072336157486,46.481091705345065,10.56470171391948,0.4955562412609844
HLA-DRA__Macrophage,IL13RA1__Malignant,HLA-DRA__Macrophage|IL13RA1__Malignant,3.0421516163087063,1.506512907339828,30.102243456721265,11554.091838740465,4.195835998117903,3.765344818249655,1.154499971219725
TIMP3__Stroma,CD151__Malignant,TIMP3__Stroma|CD151__Malignant,3.034222569683588,2.0204893317586397,22.01827605708621,11523.977319658268,3.4138503624874015,0.8455072563670505,5.51159957558688
HLA-B__Malignant,IL2RG__Macrophage,HLA-B__Malignant|IL2RG__Macrophage,3.0277014292006283,0,199.97296650371078,11499.210028103987,15.662103212304961,40.37302955570916,0.09647347690567985
FN1__Stroma,IL13RA1__Malignant,FN1__Stroma|IL13RA1__Malignant,3.006945268778306,1.4337309319141966,36.742393642460755,11420.378130820005,4.360614962625374,3.791117473611257,1.154499971219725
C1QB__Macrophage,AMFR__Malignant,C1QB__Macrophage|AMFR__Malignant,2.9970378927025028,1.7550574448719107,29.016243283523476,11382.749916484107,3.775190683271251,1.208112352032999,3.4457402146458658
GRN__Macrophage,PLXNB2__Malignant,GRN__Macrophage|PLXNB2__Malignant,2.9878914516279758,2.0507208299128354,28.94618253767466,11348.011733283052,3.399199577016049,1.1142246233016815,3.7356219687063432
TNFSF10__Malignant,ENO1__Macrophage,TNFSF10__Malignant|ENO1__Macrophage,2.9796344897534888,0,126.38002459152267,11316.65179208375,12.419460333913994,8.5561459417062,0.47740155925959393
IGFBP4__Malignant,TYROBP__Macrophage,IGFBP4__Malignant|TYROBP__Macrophage,2.9716857958576397,0,188.4357533846858,11286.462652667316,12.363982211451717,6.981457327415992,0.5806380080919443
BST2__Malignant,TYROBP__Macrophage,BST2__Malignant|TYROBP__Macrophage,2.970748816657574,0,178.1154848013938,11282.904005665467,12.557651515525672,7.44177658449465,0.5806380080919443
C1QA__Macrophage,CD55__Malignant,C1QA__Macrophage|CD55__Malignant,2.966619547071435,1.83546752201731,26.0882790321026,11267.22103977731,3.4446556127553505,1.2498494337199684,3.44420303385949
MIF__Malignant,IL2RG__Macrophage,MIF__Malignant|IL2RG__Macrophage,2.9512693303127873,0,229.9924724099382,11208.920916527966,15.078988123243004,43.70585223720301,0.09647347690567985
GRN__Macrophage,IFITM1__Malignant,GRN__Macrophage|IFITM1__Malignant,2.947239875037081,1.0510036058197365,59.99112214905929,11193.617045390834,4.928121900507791,1.1142246233016815,3.5726933647484946
ARF1__Malignant,ITGB2__Macrophage,ARF1__Malignant|ITGB2__Macrophage,2.9456662260212347,0,173.76694001596007,11187.64032642865,12.709770065816365,11.327927432811919,0.37840045546879175
VIM__Macrophage,PLXNB2__Malignant,VIM__Macrophage|PLXNB2__Malignant,2.936979974404486,2.029485070836698,27.369827988408613,11154.649942788237,3.336046112087897,1.1216877024819218,3.7356219687063432
COPA__Malignant,CD81__Stroma,COPA__Malignant|CD81__Stroma,2.9240844664416543,0,113.10496457291747,11105.672803545403,8.939626403928196,3.070091370238728,1.4535856479969007
AZGP1__Malignant,CD9__Macrophage,AZGP1__Malignant|CD9__Macrophage,2.8845475398646316,0,191.59062483974432,10955.51155640587,12.892677856097508,8.49610378010731,0.48731400001282016
VIM__Macrophage,IFITM1__Malignant,VIM__Macrophage|IFITM1__Malignant,2.8699017287006914,1.0516446825748593,69.31852713883426,10899.886765605226,4.770506537063062,1.1216877024819218,3.5726933647484946
C1QB__Macrophage,CD55__Malignant,C1QB__Macrophage|CD55__Malignant,2.866881952196615,1.7933764999178978,24.800925628747628,10888.417654442745,3.3271490592568593,1.208112352032999,3.44420303385949
THBS1__Stroma,CD63__Malignant,THBS1__Stroma|CD63__Malignant,2.863704686356121,1.9082827258457962,25.530397157762067,10876.350398780547,3.3190867255191727,0.5400181511903609,8.437647616205767
ARF1__Malignant,ITGB5__Stroma,ARF1__Malignant|ITGB5__Stroma,2.8561852117953297,0,120.12944167745776,10847.791434398663,9.488568846501853,11.327927432811919,0.39099841019172027
HLA-C__Malignant,CAP1__Stroma,HLA-C__Malignant|CAP1__Stroma,2.8473099759740608,0,105.98504806561046,10814.083288749483,10.262966082333577,20.50116626115124,0.217148628138856
HLA-DMA__Macrophage,CD9__Malignant,HLA-DMA__Macrophage|CD9__Malignant,2.838578099161861,2.047953714837388,21.33428957374284,10780.919620616747,3.130508007635699,0.387134418163459,10.56470171391948
EFNA1__Malignant,CD74__Bcell,EFNA1__Malignant|CD74__Bcell,2.825706669468683,0,1166.3040613327237,10732.033930642057,43.03379328793785,9.79413117980602,0.4955562412609844
HLA-DRB1__Malignant,IL6ST__Stroma,HLA-DRB1__Malignant|IL6ST__Stroma,2.8082613657575446,0,83.19427248062621,10665.776667147155,8.534040439928546,6.08415396900736,0.7118768139545881
GNAS__Malignant,FLOT1__Stroma,GNAS__Malignant|FLOT1__Stroma,2.792631489061945,0,102.9573966734947,10606.414395457266,8.962428360773112,13.152725906951673,0.3311780713427093
CD24__Malignant,LAMP2__Stroma,CD24__Malignant|LAMP2__Stroma,2.7885916454726796,0,126.85928940352048,10591.071069505237,10.293537331663188,17.664792125884766,0.23515339048855716
ITGB2__Macrophage,CD9__Malignant,ITGB2__Macrophage|CD9__Malignant,2.7794498501600966,2.01567773956957,19.251821490601092,10556.350530908046,3.070802387101917,0.37840045546879175,10.56470171391948
CD9__Malignant,ITGB2__Macrophage,CD9__Malignant|ITGB2__Macrophage,2.779449850160096,0,165.63495355342414,10556.350530908046,12.009795221606177,10.56470171391948,0.37840045546879175
ECM1__Malignant,CD74__Macrophage,ECM1__Malignant|CD74__Macrophage,2.778413229764349,0,191.0433661521109,10552.413446644996,10.998351376314401,0.5628874780460346,7.736225637451514
THBS1__Stroma,CD74__Macrophage,THBS1__Stroma|CD74__Macrophage,2.77467550491193,0,120.00866185129108,10538.21756765551,10.948717067662013,0.5400181511903609,7.736225637451514
AZGP1__Malignant,ENO1__Macrophage,AZGP1__Malignant|ENO1__Macrophage,2.764504825705712,0,130.71665860017862,10499.589328030293,11.452295441326525,8.49610378010731,0.47740155925959393
GRN__Macrophage,AMFR__Malignant,GRN__Macrophage|AMFR__Malignant,2.7546999653051345,1.6200000425818877,26.253534176777098,10462.350468228902,3.426894198977765,1.1142246233016815,3.4457402146458658
ANXA2__Macrophage,IL6ST__Malignant,ANXA2__Macrophage|IL6ST__Malignant,2.7332860160024044,1.193233286161173,31.63402594624206,10381.020288777132,3.9670356553654527,0.4586056920884343,7.972520223468345
VIM__Macrophage,AMFR__Malignant,VIM__Macrophage|AMFR__Malignant,2.7224866945516504,1.6180429924403978,28.715046858722744,10340.004465907168,3.408908382273152,1.1216877024819218,3.4457402146458658
GNAS__Malignant,FLOT1__Macrophage,GNAS__Malignant|FLOT1__Macrophage,2.720312917185171,0,144.45518116674273,10331.74845946928,11.920115037465536,13.152725906951673,0.29472753962498033
ANXA2__Macrophage,CD63__Malignant,ANXA2__Macrophage|CD63__Malignant,2.7064060393024194,1.827829244503006,24.629850994118872,10278.930137270589,3.135062986181537,0.4586056920884343,8.437647616205767
LGALS3BP__Malignant,FLOT1__Macrophage,LGALS3BP__Malignant|FLOT1__Macrophage,2.6919061899793064,0,140.87521354082793,10223.859709541406,11.905291949432378,12.223174829218673,0.29472753962498033
COPA__Malignant,CD74__Stroma,COPA__Malignant|CD74__Stroma,2.670614913034612,0,143.75774306091338,10142.995439705457,10.833525953119182,3.070091370238728,1.3465733596013119
GRN__Macrophage,CD55__Malignant,GRN__Macrophage|CD55__Malignant,2.664720185443537,1.6592390011765739,25.563737606536357,10120.607264314553,3.107007249664484,1.1142246233016815,3.44420303385949
CD9__Malignant,ITGB5__Stroma,CD9__Malignant|ITGB5__Stroma,2.662921017518695,0,112.3034972919786,10113.774024536004,8.855127817794633,10.56470171391948,0.39099841019172027
THBS1__Stroma,IL6ST__Malignant,THBS1__Stroma|IL6ST__Malignant,2.6485507423317367,1.4495050269859404,29.18349359749469,10059.195719375935,3.5049327115854054,0.5400181511903609,7.972520223468345
C1QA__Macrophage,PRLR__Malignant,C1QA__Macrophage|PRLR__Malignant,2.6479622566665464,1.5209481183033315,27.95656097017977,10056.960650819543,3.3268509025654045,1.2498494337199684,2.901777278060352
LGALS3BP__Malignant,FLOT1__Stroma,LGALS3BP__Malignant|FLOT1__Stroma,2.6378944972576903,0,99.86144502580949,10018.723300584708,8.404305167563784,12.223174829218673,0.3311780713427093
FN1__Stroma,CD81__Macrophage,FN1__Stroma|CD81__Macrophage,2.6373436359389633,0,167.8423589094826,10016.631129296182,11.288670957487136,3.791117473611257,1.0129718986130358
VIM__Macrophage,CD55__Malignant,VIM__Macrophage|CD55__Malignant,2.632171594330854,1.6413196134281427,29.538381273245033,9996.987715268582,3.1138255041112277,1.1216877024819218,3.44420303385949
BST2__Malignant,CD9__Macrophage,BST2__Malignant|CD9__Macrophage,2.601185289428472,0,139.86252459746143,9879.301729249337,11.647320527649244,7.44177658449465,0.48731400001282016
HSPA1A__Malignant,FLOT1__Stroma,HSPA1A__Malignant|FLOT1__Stroma,2.590518124585445,0,90.32386401139671,9838.787837175521,8.392151703810972,12.164245659901171,0.3311780713427093
CXCL14__Malignant,TYROBP__Macrophage,CXCL14__Malignant|TYROBP__Macrophage,2.5842582002874837,0,164.39790017376353,9815.012644691864,11.095462372763373,7.381842565076551,0.5806380080919443
C1QB__Macrophage,PRLR__Malignant,C1QB__Macrophage|PRLR__Malignant,2.5782363080683264,1.4466234519279721,28.657128499015723,9792.141498043504,3.2623105404211308,1.208112352032999,2.901777278060352
IGFBP4__Malignant,CD9__Macrophage,IGFBP4__Malignant|CD9__Macrophage,2.554792604356331,0,132.29004270741422,9703.102311345345,11.17264668776331,6.981457327415992,0.48731400001282016
EFNA1__Malignant,ITGB2__Macrophage,EFNA1__Malignant|ITGB2__Macrophage,2.5485820549681293,0,157.99225493763288,9679.514644768955,11.160406720331261,9.79413117980602,0.37840045546879175
COMP__Stroma,ENO1__Malignant,COMP__Stroma|ENO1__Malignant,2.546427621247262,1.59982409678804,38.3190804876327,9671.332105497102,3.354823609588461,0.6285781360174613,5.961806937399298
EFNA1__Malignant,ITGB5__Stroma,EFNA1__Malignant|ITGB5__Stroma,2.5427836431022453,0,106.66038424753009,9657.492276502328,8.576507794113004,9.79413117980602,0.39099841019172027
CD24__Malignant,CAP1__Stroma,CD24__Malignant|CAP1__Stroma,2.5319187345068026,0,93.83538090722044,9616.227353656837,9.171644473228051,17.664792125884766,0.217148628138856
TNFSF10__Malignant,CD74__Bcell,TNFSF10__Malignant|CD74__Bcell,2.5183132258274536,0,1045.2791514131293,9564.553631692668,38.23407055028139,8.5561459417062,0.4955562412609844
COMP__Stroma,ERBB2__Malignant,COMP__Stroma|ERBB2__Malignant,2.5168796704602685,1.589449209532757,16.93815943454158,9559.108988408101,2.8421646204699345,0.6285781360174613,5.9725087975793345
TIMP3__Stroma,GFRA1__Malignant,TIMP3__Stroma|GFRA1__Malignant,2.5110521544578353,1.0528265666762524,33.578469042905546,9536.976082630857,3.8503204764096894,0.8455072563670505,4.700373245551201
UBA52__Malignant,LAMP2__Stroma,UBA52__Malignant|LAMP2__Stroma,2.492430967157177,0,125.5060135408205,9466.25281326296,9.232826718239215,15.977123501653127,0.23515339048855716
BST2__Malignant,ENO1__Macrophage,BST2__Malignant|ENO1__Macrophage,2.4847060141288906,0,116.94101460306969,9436.913441661525,10.370650056885362,7.44177658449465,0.47740155925959393
HSPA1A__Malignant,FLOT1__Macrophage,HSPA1A__Malignant|FLOT1__Macrophage,2.457118983716969,0,134.39242554837458,9332.137900157048,10.783251084083464,12.164245659901171,0.29472753962498033
IGFBP4__Malignant,ENO1__Macrophage,IGFBP4__Malignant|ENO1__Macrophage,2.4506041886605794,0,130.284869056514,9307.394708532882,10.035446482153484,6.981457327415992,0.47740155925959393
HLA-DRB1__Malignant,TYROBP__Macrophage,HLA-DRB1__Malignant|TYROBP__Macrophage,2.446491617487185,0,158.75919241184795,9291.775163216327,10.216237827125312,6.08415396900736,0.5806380080919443
ARF1__Malignant,FLOT1__Stroma,ARF1__Malignant|FLOT1__Stroma,2.416692327578963,0,84.98930447661414,9178.597460144902,7.761991637968847,11.327927432811919,0.3311780713427093
LYZ__Macrophage,CD47__Malignant,LYZ__Macrophage|CD47__Malignant,2.4135270033927445,1.079138103706009,28.218341296721427,9166.575558885645,3.4786926394197693,2.1692082031036057,1.5383136082568338
CXCL14__Malignant,CD74__Bcell,CXCL14__Malignant|CD74__Bcell,2.40111522637969,0,1095.5185109274948,9119.435629790063,39.1076710700159,7.381842565076551,0.4955562412609844
HLA-C__Malignant,CD163__Macrophage,HLA-C__Malignant|CD163__Macrophage,2.39133848728808,0,143.6198017396708,9082.303574720128,11.179497585538018,20.50116626115124,0.16206015324913728
TNFSF10__Malignant,ITGB2__Macrophage,TNFSF10__Malignant|ITGB2__Macrophage,2.3905541111698136,0,132.60779884211212,9079.324514222952,10.536998409295506,8.5561459417062,0.37840045546879175
LYZ__Macrophage,TYROBP__Malignant,LYZ__Macrophage|TYROBP__Malignant,2.3896050779966025,1.0580507169712865,28.71477536056454,9075.720086231097,3.394915094895045,2.1692082031036057,1.6618820725115404
LYZ__Macrophage,CD44__Malignant,LYZ__Macrophage|CD44__Malignant,2.38836910041042,1.0358079391896386,24.95161955864506,9071.025843358775,3.4316186921048355,2.1692082031036057,1.5588424906899023
APOE__Macrophage,LDLR__Malignant,APOE__Macrophage|LDLR__Malignant,2.3851024090109085,0,52.04395430321875,9058.618949423431,4.7976819768025445,6.424318242558926,0.503477299137712
GRN__Macrophage,PRLR__Malignant,GRN__Macrophage|PRLR__Malignant,2.374437186451959,1.3675139173759838,25.418336184721156,9018.11243414454,2.9803537856576146,1.1142246233016815,2.901777278060352
HLA-DMA__Macrophage,IL6ST__Malignant,HLA-DMA__Macrophage|IL6ST__Malignant,2.3487890839271808,0.9989057322497742,29.343996483419247,8920.700940755432,3.5031044351773,0.387134418163459,7.972520223468345
TIMP3__Stroma,SDC1__Malignant,TIMP3__Stroma|SDC1__Malignant,2.3443875090448674,1.281740813847844,22.690960612255324,8903.983759352406,2.8943474233101494,0.8455072563670505,4.235502491751155
COMP__Stroma,CD151__Malignant,COMP__Stroma|CD151__Malignant,2.3443457805223518,1.4987652230568003,15.265455022884748,8903.82527442389,2.645087599108388,0.6285781360174613,5.51159957558688
ARF1__Malignant,FLOT1__Macrophage,ARF1__Malignant|FLOT1__Macrophage,2.342857744405808,0,125.54693867557242,8898.173713253258,10.296514979876092,11.327927432811919,0.29472753962498033
CDH1__Malignant,ITGB1__Stroma,CDH1__Malignant|ITGB1__Stroma,2.3392728556281517,0,87.682357357464,8884.55830567572,8.293138060000103,6.661016001355796,0.536278498517052
VIM__Macrophage,PRLR__Malignant,VIM__Macrophage|PRLR__Malignant,2.334549828258326,1.338803681622017,23.56292085610046,8866.620247725123,2.9145705208281405,1.1216877024819218,2.901777278060352
FN1__Stroma,CD63__Macrophage,FN1__Stroma|CD63__Macrophage,2.3333957329199952,0,154.04956568448657,8862.236993630142,10.228331426854185,3.791117473611257,0.8955163413277767
C1QA__Macrophage,ATP6AP2__Malignant,C1QA__Macrophage|ATP6AP2__Malignant,2.3308055854497223,1.3445093077949493,25.494128468584663,8852.399613538044,2.9280207761504875,1.2498494337199684,2.682816042654765
AZGP1__Malignant,CD74__Bcell,AZGP1__Malignant|CD74__Bcell,2.320187212331643,0,932.5776576250282,8812.07103243558,35.105221258616496,8.49610378010731,0.4955562412609844
C1QA__Macrophage,ADORA2A__Malignant,C1QA__Macrophage|ADORA2A__Malignant,2.318351073555746,1.090622531652994,18.92477166377941,8805.097377364724,3.0185440312379943,1.2498494337199684,2.602417410654269
CXCL10__Macrophage,BAMBI__Malignant,CXCL10__Macrophage|BAMBI__Malignant,2.312013558744323,1.2672086749985674,57.33823461922676,8781.027496110939,3.185942105405782,0.200917668858052,15.04070305679784
CXCL14__Malignant,CD9__Macrophage,CXCL14__Malignant|CD9__Macrophage,2.308842126159423,0,166.83486245514354,8768.98239515349,10.796838501583075,7.381842565076551,0.48731400001282016
TNFSF10__Malignant,ITGB5__Stroma,TNFSF10__Malignant|ITGB5__Stroma,2.2966480013928807,0,92.26315239619969,8722.66910929016,7.7674980694669,8.5561459417062,0.39099841019172027
HLA-DMA__Macrophage,CD63__Malignant,HLA-DMA__Macrophage|CD63__Malignant,2.28514073689812,1.5358026643708254,17.80109180235733,8678.96451873906,2.6362732531165882,0.387134418163459,8.437647616205767
ITGB2__Macrophage,IL6ST__Malignant,ITGB2__Macrophage|IL6ST__Malignant,2.2816057522656026,0.9685623546092343,27.542933638589634,8665.538647104759,3.3634022272924895,0.37840045546879175,7.972520223468345
UBA52__Malignant,CAP1__Stroma,UBA52__Malignant|CAP1__Stroma,2.272082125537227,0,90.76236380969112,8629.367912790389,8.294721232485958,15.977123501653127,0.217148628138856
C1QB__Macrophage,ATP6AP2__Malignant,C1QB__Macrophage|ATP6AP2__Malignant,2.265814714147995,1.283752623944345,24.046980108287006,8605.564284334087,2.8631652072219436,1.208112352032999,2.682816042654765
HLA-A__Malignant,IL2RG__Macrophage,HLA-A__Malignant|IL2RG__Macrophage,2.259364308189495,0,147.48883495558508,8581.065642503703,11.637508913751203,31.03118324208266,0.09647347690567985
