Sender,Receiver,Ligand,Receptor,LRscore
Macrophage,Malignant,C1QA,CD44,0.1316882896991374
Macrophage,Malignant,C1QA,CD47,0.12076639318357996
Macrophage,Malignant,C1QA,CD55,0.17364267623614996
Macrophage,Malignant,C1QA,CD63,0.2512102015736437
Macrophage,Bcell,C1QA,CD74,0.11179721264603322
Macrophage,Malignant,C1QA,CD74,0.3069997271342046
Macrophage,Stroma,C1QA,CD74,0.3084136921922034
Macrophage,Stroma,C1QA,CD81,0.23773827491576147
Macrophage,Malignant,C1QA,CD9,0.24732574184409808
Macrophage,Malignant,C1QA,ENO1,0.21181826777348062
Macrophage,Malignant,C1QA,ERBB2,0.2088154348832485
Macrophage,Malignant,C1QA,FLOT1,0.190419530925272
Macrophage,Stroma,C1QA,FLOT1,0.1694634952283952
Macrophage,Malignant,C1QA,FPR3,0.028677118846403005
Macrophage,Malignant,C1QA,GFRA1,0.18443012175265008
Macrophage,Malignant,C1QA,IFITM1,0.17725234642174664
Macrophage,Malignant,C1QA,IL13RA1,0.10131368927325521
Macrophage,Malignant,C1QA,IL6ST,0.23327519491602272
Macrophage,Stroma,C1QA,IL6ST,0.2003522058922984
Macrophage,Malignant,C1QA,ITGB5,0.16153870519386337
Macrophage,Stroma,C1QA,ITGB5,0.14953687622631853
Macrophage,Stroma,C1QA,LAMP2,0.13044919020132226
Macrophage,Malignant,C1QA,LDLR,0.0428663888555981
Macrophage,Malignant,C1QA,MAGED1,0.12227990233704832
Macrophage,Malignant,C1QA,MRC2,0.050654095234760076
Macrophage,Malignant,C1QA,PLXNA3,0.06567726998606692
Macrophage,Malignant,C1QA,PLXNB2,0.18598051039675798
Macrophage,Malignant,C1QA,PRLR,0.15465424991360674
Macrophage,Malignant,C1QA,SDC1,0.18421125986163947
Macrophage,Malignant,C1QA,TREM2,0.028653566377818677
Macrophage,Malignant,C1QA,TYROBP,0.13819228978721548
Macrophage,Malignant,C1QB,ADORA2A,0.1466509734405832
Macrophage,Malignant,C1QB,AMFR,0.16536069450818383
Macrophage,Malignant,C1QB,ATP6AP2,0.16480435831454582
Macrophage,Malignant,C1QB,BAMBI,0.2530033958851152
Macrophage,Stroma,C1QB,CAP1,0.12410666347628493
Macrophage,Malignant,C1QB,CD151,0.20450058772123297
Macrophage,Malignant,C1QB,CD163,0.04334432925906425
Macrophage,Malignant,C1QB,CD44,0.1297041240419996
Macrophage,Malignant,C1QB,CD47,0.11891494189591024
Macrophage,Malignant,C1QB,CD55,0.17120250521410474
Macrophage,Malignant,C1QB,CD63,0.24815246838670615
Macrophage,Bcell,C1QB,CD74,0.11069277474954717
Macrophage,Malignant,C1QB,CD74,0.3036795832903637
Macrophage,Stroma,C1QB,CD74,0.3051687472835883
Macrophage,Stroma,C1QB,CD81,0.23481402919274866
Macrophage,Malignant,C1QB,CD9,0.24429195289351313
Macrophage,Malignant,C1QB,ENO1,0.20903750426002998
Macrophage,Malignant,C1QB,ERBB2,0.20605889022894985
Macrophage,Malignant,C1QB,FLOT1,0.1878209440776817
Macrophage,Stroma,C1QB,FLOT1,0.16708886148607138
Macrophage,Malignant,C1QB,FPR3,0.02817387119819968
Macrophage,Malignant,C1QB,GFRA1,0.1818865186479916
Macrophage,Malignant,C1QB,IFITM1,0.17477693525666843
Macrophage,Malignant,C1QB,IL13RA1,0.09971291406658385
Macrophage,Malignant,C1QB,IL6ST,0.23033417154603084
Macrophage,Stroma,C1QB,IL6ST,0.1976998071102169
Macrophage,Malignant,C1QB,ITGB5,0.1592213233538781
Macrophage,Stroma,C1QB,ITGB5,0.14736689989780324
Macrophage,Stroma,C1QB,LAMP2,0.12849395229992455
Macrophage,Malignant,C1QB,LDLR,0.042128758390943474
Macrophage,Malignant,C1QB,MAGED1,0.12040971521704898
Macrophage,Malignant,C1QB,MRC2,0.04979194426418209
Macrophage,Malignant,C1QB,PLXNA3,0.06458316337706055
Macrophage,Malignant,C1QB,PLXNB2,0.18342250704156485
Macrophage,Malignant,C1QB,PRLR,0.1524098824665573
Macrophage,Malignant,C1QB,SDC1,0.18166969899923194
Macrophage,Malignant,C1QB,TREM2,0.028150715829098408
Macrophage,Malignant,C1QB,TYROBP,0.13613183842692192
Bcell,Malignant,CCL19,ADORA2A,0.049269754002296495
Bcell,Malignant,CCL19,AMFR,0.0556313975790663
Bcell,Malignant,CCL19,ATP6AP2,0.05544198276053926
Bcell,Malignant,CCL19,BAMBI,0.08566414524280395
Bcell,Stroma,CCL19,CAP1,0.04132949329569521
Bcell,Malignant,CCL19,CD151,0.06899598177239188
Bcell,Macrophage,CCL19,CD163,0.031119307663896964
Bcell,Malignant,CCL19,CD163,0.014453469671831995
Bcell,Malignant,CCL19,CD44,0.04352246533817571
Bcell,Malignant,CCL19,CD47,0.039870841021624255
Bcell,Malignant,CCL19,CD55,0.05762127728303228
Bcell,Macrophage,CCL19,CD63,0.07315385135543069
Bcell,Malignant,CCL19,CD63,0.08399176691523118
Bcell,Macrophage,CCL19,CD74,0.1042044506397131
Bcell,Malignant,CCL19,CD74,0.10320645759650783
Bcell,Stroma,CCL19,CD74,0.10302974709737864
Bcell,Macrophage,CCL19,CD81,0.0753154571473806
Bcell,Stroma,CCL19,CD81,0.07885368188645418
Bcell,Macrophage,CCL19,CD9,0.06087195036346495
Bcell,Malignant,CCL19,CD9,0.08266168796759994
Bcell,Macrophage,CCL19,ENO1,0.06069898462018421
Bcell,Malignant,CCL19,ENO1,0.07055009374293214
Bcell,Malignant,CCL19,ERBB2,0.0695296589665322
Bcell,Macrophage,CCL19,FLOT1,0.04912530666343437
Bcell,Malignant,CCL19,FLOT1,0.06329125814163661
Bcell,Stroma,CCL19,FLOT1,0.05582379672390637
Bcell,Malignant,CCL19,FPR3,0.009384482284257725
Bcell,Malignant,CCL19,GFRA1,0.06126493480727415
Bcell,Malignant,CCL19,IFITM1,0.05883966219435488
Bcell,Malignant,CCL19,IL13RA1,0.03338601745465061
Bcell,Macrophage,CCL19,IL2RG,0.024252015419125993
Bcell,Malignant,CCL19,IL6ST,0.07785903677299996
Bcell,Stroma,CCL19,IL6ST,0.06620379079318106
Bcell,Macrophage,CCL19,ITGB2,0.05071929369659362
Bcell,Malignant,CCL19,ITGB5,0.0535419873162468
Bcell,Stroma,CCL19,ITGB5,0.0491615667011624
Bcell,Stroma,CCL19,LAMP2,0.04280466121661172
Bcell,Malignant,CCL19,LDLR,0.014046894670686474
Bcell,Malignant,CCL19,MAGED1,0.04037640876798207
Bcell,Malignant,CCL19,MRC2,0.016611214710744896
Bcell,Malignant,CCL19,PLXNA3,0.021568824407562852
Bcell,Malignant,CCL19,PLXNB2,0.06178923313561984
Bcell,Malignant,CCL19,PRLR,0.05122603936872494
Bcell,Malignant,CCL19,SDC1,0.06119093448953695
Bcell,Malignant,CCL19,TREM2,0.009376753744175678
Bcell,Macrophage,CCL19,TYROBP,0.060039086676453385
Bcell,Malignant,CCL19,TYROBP,0.0457006665335606
Malignant,Stroma,CD24,CAP1,0.18152247661477186
Malignant,Macrophage,CD24,CD163,0.11475617806706657
Malignant,Macrophage,CD24,CD63,0
Malignant,Bcell,CD24,CD74,0.12999297206549998
Malignant,Macrophage,CD24,CD74,0.3600468559742169
Malignant,Stroma,CD24,CD74,0.42928692973697785
Malignant,Macrophage,CD24,CD81,0.26687862027442066
Malignant,Stroma,CD24,CD81,0.33529806410230134
Malignant,Macrophage,CD24,CD9,0
Malignant,Macrophage,CD24,ENO1,0
Malignant,Macrophage,CD24,FLOT1,0
Malignant,Stroma,CD24,FLOT1,0
Malignant,Macrophage,CD24,IL2RG,0.09000108215438613
Malignant,Stroma,CD24,IL6ST,0
Malignant,Macrophage,CD24,ITGB2,0.18371920371997807
Malignant,Stroma,CD24,ITGB5,0.21444865946925445
Malignant,Stroma,CD24,LAMP2,0
Malignant,Macrophage,CD24,TYROBP,0.2156609018892826
Malignant,Stroma,CD44,CAP1,0
Malignant,Macrophage,CD44,CD163,0.0484305319445526
Malignant,Macrophage,CD44,CD63,0
Malignant,Bcell,CD44,CD74,0.07158953318366079
Malignant,Macrophage,CD44,CD74,0.19594826118215608
Malignant,Stroma,CD44,CD74,0.22913314602765222
Malignant,Macrophage,CD44,CD81,0
Malignant,Stroma,CD44,CD81,0
Malignant,Macrophage,CD44,CD9,0
Malignant,Macrophage,CD44,ENO1,0
Malignant,Macrophage,CD44,FLOT1,0
Malignant,Stroma,CD44,FLOT1,0
Malignant,Macrophage,CD44,IL2RG,0.03714149196022878
Malignant,Stroma,CD44,IL6ST,0
Malignant,Macrophage,CD44,ITGB2,0.08275945225823368
Malignant,Stroma,CD44,ITGB5,0
Malignant,Stroma,CD44,LAMP2,0
Malignant,Macrophage,CD44,TYROBP,0.10027774685722238
Malignant,Stroma,CD47,CAP1,0.07160564477179941
Malignant,Macrophage,CD47,CD163,0.043920255281195024
Malignant,Macrophage,CD47,CD63,0
Malignant,Bcell,CD47,CD74,0.06629720599620892
Malignant,Macrophage,CD47,CD74,0.1812690596122207
Malignant,Stroma,CD47,CD74,0.211603546524287
Malignant,Macrophage,CD47,CD81,0.11998606696793665
Malignant,Stroma,CD47,CD81,0.1509810835360519
Malignant,Macrophage,CD47,CD9,0
Malignant,Macrophage,CD47,ENO1,0
Malignant,Macrophage,CD47,FLOT1,0
Malignant,Stroma,CD47,FLOT1,0
Malignant,Macrophage,CD47,IL2RG,0.03363187255782137
Malignant,Stroma,CD47,IL6ST,0
Malignant,Macrophage,CD47,ITGB2,0.07539764546621347
Malignant,Stroma,CD47,ITGB5,0.08690059432015615
Malignant,Stroma,CD47,LAMP2,0
Malignant,Macrophage,CD47,TYROBP,0.09157272173657532
Malignant,Stroma,CD9,CAP1,0.16410371907229146
Malignant,Macrophage,CD9,CD163,0.10324214368988252
Malignant,Macrophage,CD9,CD63,0
Malignant,Bcell,CD9,CD74,0.1218948817205236
Malignant,Macrophage,CD9,CD74,0.33706003231055137
Malignant,Stroma,CD9,CD74,0.4007775646012902
Malignant,Macrophage,CD9,CD81,0.24604939700486278
Malignant,Stroma,CD9,CD81,0.3091969071218255
Malignant,Macrophage,CD9,CD9,0
Malignant,Macrophage,CD9,ENO1,0
Malignant,Macrophage,CD9,FLOT1,0
Malignant,Stroma,CD9,FLOT1,0
Malignant,Macrophage,CD9,IL2RG,0.08065356495343126
Malignant,Stroma,CD9,IL6ST,0
Malignant,Macrophage,CD9,ITGB2,0.16711721506013116
Malignant,Stroma,CD9,ITGB5,0.19468921086675178
Malignant,Stroma,CD9,LAMP2,0
Malignant,Macrophage,CD9,TYROBP,0.1971844426538416
Stroma,Malignant,COMP,ADORA2A,0.1011517472667069
Stroma,Malignant,COMP,AMFR,0.11567481121647487
Stroma,Malignant,COMP,ATP6AP2,0.11523702392141208
Stroma,Malignant,COMP,BAMBI,0.18958264702955144
Stroma,Malignant,COMP,CD151,0.14742988261284004
Stroma,Macrophage,COMP,CD163,0.052019570625180936
Stroma,Malignant,COMP,CD163,0.027752922077503316
Stroma,Malignant,COMP,CD44,0.08834338388235582
Stroma,Malignant,COMP,CD47,0.08035462677896435
Stroma,Malignant,COMP,CD55,0.12029420039235579
Stroma,Macrophage,COMP,CD63,0.13407837093039096
Stroma,Malignant,COMP,CD63,0.18521791688416175
Stroma,Bcell,COMP,CD74,0.07447834764098399
Stroma,Macrophage,COMP,CD74,0.20563825222172613
Stroma,Malignant,COMP,CD74,0.23732448083700422
Stroma,Macrophage,COMP,CD81,0.13872822360861445
Stroma,Macrophage,COMP,CD9,0.10851013961973292
Stroma,Malignant,COMP,CD9,0.18176873804898533
Stroma,Macrophage,COMP,ENO1,0.10816006616455555
Stroma,Malignant,COMP,ENO1,0.15123686789965385
Stroma,Malignant,COMP,ERBB2,0.14873442700755934
Stroma,Macrophage,COMP,FLOT1,0.08533387024196977
Stroma,Malignant,COMP,FLOT1,0.13366284799421083
Stroma,Malignant,COMP,FPR3,0.01785147469937795
Stroma,Malignant,COMP,GFRA1,0.1288497529895457
Stroma,Malignant,COMP,IFITM1,0.12314099343148933
Stroma,Malignant,COMP,IL13RA1,0.06644465673403425
Stroma,Macrophage,COMP,IL2RG,0.03996578765876358
Stroma,Malignant,COMP,IL6ST,0.16947537683287953
Stroma,Macrophage,COMP,ITGB2,0.08840915587904927
Stroma,Malignant,COMP,ITGB5,0.11086402773989511
Stroma,Malignant,COMP,LDLR,0.0269518660749045
Stroma,Malignant,COMP,MAGED1,0.08145387559880096
Stroma,Malignant,COMP,MRC2,0.032024573235938575
Stroma,Malignant,COMP,PLXNA3,0.041970613912810095
Stroma,Malignant,COMP,PLXNB2,0.1300912984410254
Stroma,Malignant,COMP,PRLR,0.10557851849343082
Stroma,Malignant,COMP,SDC1,0.1286747326667728
Stroma,Malignant,COMP,TREM2,0.01783651937162622
Stroma,Macrophage,COMP,TYROBP,0.10682694541937726
Stroma,Malignant,COMP,TYROBP,0.09316351624280791
Malignant,Stroma,COPA,CAP1,0.10536639027423289
Malignant,Macrophage,COPA,CD163,0.06522437097678767
Malignant,Macrophage,COPA,CD63,0
Malignant,Bcell,COPA,CD74,0.08950357594743046
Malignant,Macrophage,COPA,CD74,0.24586947349987068
Malignant,Stroma,COPA,CD74,0.2892024813382683
Malignant,Macrophage,COPA,CD81,0.1692919011184163
Malignant,Stroma,COPA,CD81,0.21291261663805586
Malignant,Macrophage,COPA,CD9,0
Malignant,Macrophage,COPA,ENO1,0
Malignant,Macrophage,COPA,FLOT1,0
Malignant,Stroma,COPA,FLOT1,0
Malignant,Macrophage,COPA,IL2RG,0.05030295758721513
Malignant,Stroma,COPA,IL6ST,0
Malignant,Macrophage,COPA,ITGB2,0.10958752784580099
Malignant,Stroma,COPA,ITGB5,0.12681065890937662
Malignant,Stroma,COPA,LAMP2,0
Malignant,Macrophage,COPA,TYROBP,0.13165766577116775
Macrophage,Malignant,CXCL10,ADORA2A,0.04331350646683806
Macrophage,Malignant,CXCL10,AMFR,0.04993764393285237
Macrophage,Malignant,CXCL10,ATP6AP2,0.04973637978315287
Macrophage,Malignant,CXCL10,BAMBI,0.0854004635141179
Macrophage,Stroma,CXCL10,CAP1,0.035884498190480354
Macrophage,Malignant,CXCL10,CD151,0.06480604306745262
Macrophage,Malignant,CXCL10,CD163,0.011415623369973274
Macrophage,Malignant,CXCL10,CD44,0.037560064036600074
Macrophage,Malignant,CXCL10,CD47,0.034012789831800186
Macrophage,Malignant,CXCL10,CD55,0.05206738477484268
Macrophage,Malignant,CXCL10,CD63,0.08322074931794055
Macrophage,Bcell,CXCL10,CD74,0.042435442618922355
Macrophage,Malignant,CXCL10,CD74,0.10999386123378041
Macrophage,Stroma,CXCL10,CD74,0.11247952891654284
Macrophage,Stroma,CXCL10,CD81,0.0781998684299581
Macrophage,Malignant,CXCL10,CD9,0.08150613158390745
Macrophage,Malignant,CXCL10,ENO1,0.06662500085204143
Macrophage,Malignant,CXCL10,ERBB2,0.06542845207998428
Macrophage,Malignant,CXCL10,FLOT1,0.05829402488553498
Macrophage,Stroma,CXCL10,FLOT1,0.05091760459857168
Macrophage,Malignant,CXCL10,FPR3,0.0073040313632629
Macrophage,Malignant,CXCL10,GFRA1,0.056041369298392256
Macrophage,Malignant,CXCL10,IFITM1,0.05338542574740667
Macrophage,Malignant,CXCL10,IL13RA1,0.02791045193263438
Macrophage,Malignant,CXCL10,IL6ST,0.07545089130322469
Macrophage,Stroma,CXCL10,IL6ST,0.06265176911044332
Macrophage,Malignant,CXCL10,ITGB5,0.04773141488508819
Macrophage,Stroma,CXCL10,ITGB5,0.043823387991990516
Macrophage,Stroma,CXCL10,LAMP2,0.03734809565049914
Macrophage,Malignant,CXCL10,LDLR,0.01108135916728406
Macrophage,Malignant,CXCL10,MAGED1,0.034499034039133465
Macrophage,Malignant,CXCL10,MRC2,0.013202960849090057
Macrophage,Malignant,CXCL10,PLXNA3,0.017396575783124153
Macrophage,Malignant,CXCL10,PLXNB2,0.056621266462435996
Macrophage,Malignant,CXCL10,PRLR,0.04532118709914914
Macrophage,Malignant,CXCL10,SDC1,0.05595968708189574
Macrophage,Malignant,CXCL10,TREM2,0.007297854024603301
Macrophage,Malignant,CXCL10,TYROBP,0.03971561639622066
Malignant,Stroma,CXCL14,CAP1,0
Malignant,Macrophage,CXCL14,CD163,0.07805172275757528
Malignant,Macrophage,CXCL14,CD63,0
Malignant,Bcell,CXCL14,CD74,0.10154652682517229
Malignant,Macrophage,CXCL14,CD74,0.2796337157892178
Malignant,Stroma,CXCL14,CD74,0
Malignant,Macrophage,CXCL14,CD81,0
Malignant,Stroma,CXCL14,CD81,0
Malignant,Macrophage,CXCL14,CD9,0
Malignant,Macrophage,CXCL14,ENO1,0
Malignant,Macrophage,CXCL14,FLOT1,0
Malignant,Stroma,CXCL14,FLOT1,0
Malignant,Macrophage,CXCL14,IL2RG,0.06045633386437028
Malignant,Stroma,CXCL14,IL6ST,0
Malignant,Macrophage,CXCL14,ITGB2,0.12948052011240122
Malignant,Stroma,CXCL14,ITGB5,0
Malignant,Stroma,CXCL14,LAMP2,0
Malignant,Macrophage,CXCL14,TYROBP,0.15458405802397443
Malignant,Stroma,ECM1,CAP1,0
Malignant,Macrophage,ECM1,CD163,0
Malignant,Macrophage,ECM1,CD63,0
Malignant,Bcell,ECM1,CD74,0
Malignant,Macrophage,ECM1,CD74,0
Malignant,Stroma,ECM1,CD74,0
Malignant,Macrophage,ECM1,CD81,0
Malignant,Stroma,ECM1,CD81,0
Malignant,Macrophage,ECM1,CD9,0
Malignant,Macrophage,ECM1,ENO1,0
Malignant,Macrophage,ECM1,FLOT1,0
Malignant,Stroma,ECM1,FLOT1,0
Malignant,Macrophage,ECM1,IL2RG,0
Malignant,Stroma,ECM1,IL6ST,0
Malignant,Macrophage,ECM1,ITGB2,0
Malignant,Stroma,ECM1,ITGB5,0
Malignant,Stroma,ECM1,LAMP2,0
Malignant,Macrophage,ECM1,TYROBP,0
Malignant,Stroma,EFNA1,CAP1,0.14939839227346782
Malignant,Macrophage,EFNA1,CD163,0.09360813508873461
Malignant,Macrophage,EFNA1,CD63,0
Malignant,Bcell,EFNA1,CD74,0.11457356552964088
Malignant,Macrophage,EFNA1,CD74,0.31634333051939717
Malignant,Stroma,EFNA1,CD74,0.375217334187284
Malignant,Macrophage,EFNA1,CD81,0.22781141574677982
Malignant,Stroma,EFNA1,CD81,0.28633340662101614
Malignant,Macrophage,EFNA1,CD9,0
Malignant,Macrophage,EFNA1,ENO1,0
Malignant,Macrophage,EFNA1,FLOT1,0
Malignant,Stroma,EFNA1,FLOT1,0
Malignant,Macrophage,EFNA1,IL2RG,0.07288842806029466
Malignant,Stroma,EFNA1,IL6ST,0
Malignant,Macrophage,EFNA1,ITGB2,0.15294066597307496
Malignant,Stroma,EFNA1,ITGB5,0.1778774087260404
Malignant,Stroma,EFNA1,LAMP2,0
Malignant,Macrophage,EFNA1,TYROBP,0.18125571690223802
Stroma,Malignant,FN1,ADORA2A,0.20356591343241187
Stroma,Malignant,FN1,AMFR,0.22874838376485016
Stroma,Malignant,FN1,ATP6AP2,0.22800207536072323
Stroma,Malignant,FN1,BAMBI,0.3444448163147792
Stroma,Malignant,FN1,CD151,0.2808734580676582
Stroma,Macrophage,FN1,CD163,0.10919333488075268
Stroma,Malignant,FN1,CD163,0
Stroma,Malignant,FN1,CD44,0.18060588816307552
Stroma,Malignant,FN1,CD47,0.1659133535610365
Stroma,Malignant,FN1,CD55,0.23657580304476356
Stroma,Macrophage,FN1,CD63,0.2480191248996201
Stroma,Malignant,FN1,CD63,0.33813702413225133
Stroma,Bcell,FN1,CD74,0.12355221531897477
Stroma,Macrophage,FN1,CD74,0.3446944439597167
Stroma,Malignant,FN1,CD74,0.40968530248017987
Stroma,Macrophage,FN1,CD81,0.25490514999907143
Stroma,Macrophage,FN1,CD9,0
Stroma,Malignant,FN1,CD9,0.33310917744447
Stroma,Macrophage,FN1,ENO1,0.20787224662056783
Stroma,Malignant,FN1,ENO1,0.2868674923078757
Stroma,Malignant,FN1,ERBB2,0.2829333567950536
Stroma,Macrophage,FN1,FLOT1,0
Stroma,Malignant,FN1,FLOT1,0.25875134214089224
Stroma,Malignant,FN1,FPR3,0
Stroma,Malignant,FN1,GFRA1,0.25084796857490815
Stroma,Malignant,FN1,IFITM1,0.24135690248330358
Stroma,Malignant,FN1,IL13RA1,0.13961860319778552
Stroma,Macrophage,FN1,IL2RG,0.08558560360801173
Stroma,Malignant,FN1,IL6ST,0.31487211762853246
Stroma,Macrophage,FN1,ITGB2,0.1751134385842383
Stroma,Malignant,FN1,ITGB5,0.2205041492707046
Stroma,Malignant,FN1,LDLR,0.059627004293554955
Stroma,Malignant,FN1,MAGED1,0.16795241417739062
Stroma,Malignant,FN1,MRC2,0
Stroma,Malignant,FN1,PLXNA3,0.09102395083854391
Stroma,Malignant,FN1,PLXNB2,0.2528952199462411
Stroma,Malignant,FN1,PRLR,0.21133562828665392
Stroma,Malignant,FN1,SDC1,0.25055888648128877
Stroma,Malignant,FN1,TREM2,0.039948050682646376
Stroma,Macrophage,FN1,TYROBP,0.20572249050905336
Stroma,Malignant,FN1,TYROBP,0.18933122895367754
Malignant,Stroma,GNAS,CAP1,0
Malignant,Macrophage,GNAS,CD163,0.10951789671214611
Malignant,Macrophage,GNAS,CD63,0
Malignant,Bcell,GNAS,CD74,0.12639175652846055
Malignant,Macrophage,GNAS,CD74,0.34981525329285795
Malignant,Stroma,GNAS,CD74,0.41657786611484565
Malignant,Macrophage,GNAS,CD81,0.25752866434216204
Malignant,Stroma,GNAS,CD81,0.32358302957798285
Malignant,Macrophage,GNAS,CD9,0
Malignant,Macrophage,GNAS,ENO1,0
Malignant,Macrophage,GNAS,FLOT1,0
Malignant,Stroma,GNAS,FLOT1,0
Malignant,Macrophage,GNAS,IL2RG,0.08573935038740137
Malignant,Stroma,GNAS,IL6ST,0
Malignant,Macrophage,GNAS,ITGB2,0.1762115122002431
Malignant,Stroma,GNAS,ITGB5,0
Malignant,Stroma,GNAS,LAMP2,0
Malignant,Macrophage,GNAS,TYROBP,0.20732908806921765
Macrophage,Malignant,GRN,ADORA2A,0
Macrophage,Malignant,GRN,AMFR,0
Macrophage,Malignant,GRN,ATP6AP2,0
Macrophage,Malignant,GRN,BAMBI,0
Macrophage,Stroma,GRN,CAP1,0
Macrophage,Malignant,GRN,CD151,0
Macrophage,Malignant,GRN,CD163,0
Macrophage,Malignant,GRN,CD44,0
Macrophage,Malignant,GRN,CD47,0
Macrophage,Malignant,GRN,CD55,0
Macrophage,Malignant,GRN,CD63,0
Macrophage,Bcell,GRN,CD74,0
Macrophage,Malignant,GRN,CD74,0
Macrophage,Stroma,GRN,CD74,0
Macrophage,Stroma,GRN,CD81,0
Macrophage,Malignant,GRN,CD9,0
Macrophage,Malignant,GRN,ENO1,0
Macrophage,Malignant,GRN,ERBB2,0
Macrophage,Malignant,GRN,FLOT1,0
Macrophage,Stroma,GRN,FLOT1,0
Macrophage,Malignant,GRN,FPR3,0
Macrophage,Malignant,GRN,GFRA1,0
Macrophage,Malignant,GRN,IFITM1,0
Macrophage,Malignant,GRN,IL13RA1,0
Macrophage,Malignant,GRN,IL6ST,0
Macrophage,Stroma,GRN,IL6ST,0
Macrophage,Malignant,GRN,ITGB5,0
Macrophage,Stroma,GRN,ITGB5,0
Macrophage,Stroma,GRN,LAMP2,0
Macrophage,Malignant,GRN,LDLR,0
Macrophage,Malignant,GRN,MAGED1,0
Macrophage,Malignant,GRN,MRC2,0
Macrophage,Malignant,GRN,PLXNA3,0
Macrophage,Malignant,GRN,PLXNB2,0
Macrophage,Malignant,GRN,PRLR,0
Macrophage,Malignant,GRN,SDC1,0
Macrophage,Malignant,GRN,TREM2,0
Macrophage,Malignant,GRN,TYROBP,0
Malignant,Stroma,HLA-A,CAP1,0
Malignant,Macrophage,HLA-A,CD163,0.13941677371820616
Malignant,Macrophage,HLA-A,CD63,0
Malignant,Bcell,HLA-A,CD74,0.1453035426480665
Malignant,Macrophage,HLA-A,CD74,0.40371498689288704
Malignant,Stroma,HLA-A,CD74,0.48388032911432405
Malignant,Macrophage,HLA-A,CD81,0
Malignant,Stroma,HLA-A,CD81,0
Malignant,Macrophage,HLA-A,CD9,0
Malignant,Macrophage,HLA-A,ENO1,0
Malignant,Macrophage,HLA-A,FLOT1,0
Malignant,Stroma,HLA-A,FLOT1,0
Malignant,Macrophage,HLA-A,IL2RG,0.1102710031385878
Malignant,Stroma,HLA-A,IL6ST,0
Malignant,Macrophage,HLA-A,ITGB2,0.2180808985746344
Malignant,Stroma,HLA-A,ITGB5,0
Malignant,Stroma,HLA-A,LAMP2,0
Malignant,Macrophage,HLA-A,TYROBP,0.25330611914201334
Malignant,Stroma,HLA-B,CAP1,0
Malignant,Macrophage,HLA-B,CD163,0.14312546831239534
Malignant,Macrophage,HLA-B,CD63,0
Malignant,Bcell,HLA-B,CD74,0.14739686647880682
Malignant,Macrophage,HLA-B,CD74,0.4097067602101903
Malignant,Stroma,HLA-B,CD74,0.49141593841659464
Malignant,Macrophage,HLA-B,CD81,0
Malignant,Stroma,HLA-B,CD81,0
Malignant,Macrophage,HLA-B,CD9,0
Malignant,Macrophage,HLA-B,ENO1,0
Malignant,Macrophage,HLA-B,FLOT1,0
Malignant,Stroma,HLA-B,FLOT1,0
Malignant,Macrophage,HLA-B,IL2RG,0.11334922226950488
Malignant,Stroma,HLA-B,IL6ST,0
Malignant,Macrophage,HLA-B,ITGB2,0.22311267018118983
Malignant,Stroma,HLA-B,ITGB5,0
Malignant,Stroma,HLA-B,LAMP2,0
Malignant,Macrophage,HLA-B,TYROBP,0.25875239241318193
Malignant,Stroma,HLA-C,CAP1,0
Malignant,Macrophage,HLA-C,CD163,0.1241440128211886
Malignant,Macrophage,HLA-C,CD63,0
Malignant,Bcell,HLA-C,CD74,0.1361250009508429
Malignant,Macrophage,HLA-C,CD74,0.37750354558596877
Malignant,Stroma,HLA-C,CD74,0.45104251512337756
Malignant,Macrophage,HLA-C,CD81,0
Malignant,Stroma,HLA-C,CD81,0
Malignant,Macrophage,HLA-C,CD9,0
Malignant,Macrophage,HLA-C,ENO1,0
Malignant,Macrophage,HLA-C,FLOT1,0
Malignant,Stroma,HLA-C,FLOT1,0
Malignant,Macrophage,HLA-C,IL2RG,0.0976770738139972
Malignant,Stroma,HLA-C,IL6ST,0
Malignant,Macrophage,HLA-C,ITGB2,0.19698853453006565
Malignant,Stroma,HLA-C,ITGB5,0
Malignant,Stroma,HLA-C,LAMP2,0
Malignant,Macrophage,HLA-C,TYROBP,0.23029261801776293
Macrophage,Malignant,HLA-DMA,ADORA2A,0.09780334628444602
Macrophage,Malignant,HLA-DMA,AMFR,0.11143954685407381
Macrophage,Malignant,HLA-DMA,ATP6AP2,0.11102994111294774
Macrophage,Malignant,HLA-DMA,BAMBI,0.17932772326683977
Macrophage,Stroma,HLA-DMA,CAP1,0.0819366122427378
Macrophage,Malignant,HLA-DMA,CD151,0.14091320759675008
Macrophage,Malignant,HLA-DMA,CD163,0.02733772181550992
Macrophage,Malignant,HLA-DMA,CD44,0.08569439285508851
Macrophage,Malignant,HLA-DMA,CD47,0.07810224767437979
Macrophage,Malignant,HLA-DMA,CD55,0.11575611509686275
Macrophage,Malignant,HLA-DMA,CD63,0.17538700901920626
Macrophage,Bcell,HLA-DMA,CD74,0.08280891174674361
Macrophage,Malignant,HLA-DMA,CD74,0.22188667216513672
Macrophage,Stroma,HLA-DMA,CD74,0.22461606167732287
Macrophage,Stroma,HLA-DMA,CD81,0.16544856468660485
Macrophage,Malignant,HLA-DMA,CD9,0.17226691916497258
Macrophage,Malignant,HLA-DMA,ENO1,0.14441554445270569
Macrophage,Malignant,HLA-DMA,ERBB2,0.14211410245017184
