ADAM15__Adarb2-iNeuron|ITGB1__mural
ADAM15__L2-L3-eNeuron|ITGB1__mural
ADAM15__microglia|ITGB1__mural
AGRN__L4-eNeuron|DAG1__OPC
AGRN__L4-eNeuron|DAG1__astrocytes
AGRN__L4-eNeuron|DAG1__endothelial
AGRN__L4-eNeuron|DAG1__mural
AGRN__L4-eNeuron|LRP4__OPC
AGRN__L4-eNeuron|LRP4__Olig
AGRN__L4-eNeuron|LRP4__astrocytes
AGRN__L4-eNeuron|LRP4__endothelial
AGRN__L5-eNeuron|DAG1__OPC
AGRN__L5-eNeuron|DAG1__astrocytes
AGRN__L5-eNeuron|DAG1__endothelial
AGRN__L5-eNeuron|DAG1__mural
AGRN__L5-eNeuron|LRP4__OPC
AGRN__L5-eNeuron|LRP4__Olig
AGRN__L5-eNeuron|LRP4__astrocytes
AGRN__L5-eNeuron|LRP4__endothelial
AGRN__Olig|DAG1__OPC
AGRN__Olig|DAG1__astrocytes
AGRN__Olig|DAG1__endothelial
AGRN__Olig|DAG1__mural
AGRN__Olig|LRP4__OPC
AGRN__Olig|LRP4__astrocytes
AGRN__Olig|LRP4__endothelial
AGRN__astrocytes|DAG1__OPC
AGRN__astrocytes|DAG1__endothelial
AGRN__astrocytes|DAG1__mural
AGRN__astrocytes|LRP4__OPC
AGRN__astrocytes|LRP4__Olig
AGRN__astrocytes|LRP4__endothelial
AGRN__endothelial|DAG1__OPC
AGRN__endothelial|DAG1__astrocytes
AGRN__endothelial|DAG1__mural
AGRN__endothelial|LRP4__OPC
AGRN__endothelial|LRP4__Olig
AGRN__endothelial|LRP4__astrocytes
AGRN__mural|DAG1__OPC
AGRN__mural|DAG1__astrocytes
AGRN__mural|DAG1__endothelial
AGRN__mural|LRP4__OPC
AGRN__mural|LRP4__Olig
AGRN__mural|LRP4__astrocytes
AGRN__mural|LRP4__endothelial
BGN__mural|FGFR3__astrocytes
CADM3__Adarb2-iNeuron|CADM3__L2-L3-eNeuron
CADM3__Adarb2-iNeuron|CADM3__Lhx6-iNeuron
CADM3__Adarb2-iNeuron|CADM3__OPC
CADM3__L2-L3-eNeuron|CADM3__Adarb2-iNeuron
CADM3__L2-L3-eNeuron|CADM3__Lhx6-iNeuron
CADM3__L2-L3-eNeuron|CADM3__OPC
CADM3__L4-eNeuron|CADM3__Adarb2-iNeuron
CADM3__L4-eNeuron|CADM3__L2-L3-eNeuron
CADM3__L4-eNeuron|CADM3__Lhx6-iNeuron
CADM3__L4-eNeuron|CADM3__OPC
CADM3__L5-eNeuron|CADM3__Adarb2-iNeuron
CADM3__L5-eNeuron|CADM3__L2-L3-eNeuron
CADM3__L5-eNeuron|CADM3__Lhx6-iNeuron
CADM3__L5-eNeuron|CADM3__OPC
CADM3__L6-eNeuron|CADM3__Adarb2-iNeuron
CADM3__L6-eNeuron|CADM3__Lhx6-iNeuron
CADM3__L6-eNeuron|CADM3__OPC
CADM3__Lhx6-iNeuron|CADM3__Adarb2-iNeuron
CADM3__Lhx6-iNeuron|CADM3__L2-L3-eNeuron
CADM3__Lhx6-iNeuron|CADM3__OPC
CADM3__OPC|CADM3__Adarb2-iNeuron
CADM3__OPC|CADM3__L2-L3-eNeuron
CADM3__OPC|CADM3__Lhx6-iNeuron
CD14__microglia|ITGB1__mural
COL4A2__Olig|ITGA1__mural
COL4A2__Olig|ITGB1__mural
COL4A2__Olig|SDC4__OPC
COL4A2__Olig|SDC4__astrocytes
COL4A2__Olig|SDC4__endothelial
COL4A2__Olig|SDC4__mural
COL4A2__endothelial|ITGA1__mural
COL4A2__endothelial|ITGB1__mural
COL4A2__endothelial|SDC4__OPC
COL4A2__endothelial|SDC4__astrocytes
COL4A2__endothelial|SDC4__mural
COL4A2__mural|SDC4__OPC
COL4A2__mural|SDC4__astrocytes
COL4A2__mural|SDC4__endothelial
COL5A3__Olig|SDC3__L2-L3-eNeuron
COL5A3__Olig|SDC3__OPC
COL5A3__Olig|SDC3__endothelial
COL5A3__Olig|SDC3__mural
CSPG4__OPC|ITGB1__mural
DLK2__Olig|NOTCH1__astrocytes
DLK2__Olig|NOTCH1__endothelial
DLK2__Olig|NOTCH1__mural
DLL4__endothelial|NOTCH1__astrocytes
DLL4__endothelial|NOTCH1__mural
DLL4__endothelial|NOTCH3__mural
EFNB3__Olig|EPHB4__endothelial
EFNB3__Olig|EPHB6__L2-L3-eNeuron
EFNB3__Olig|EPHB6__L4-eNeuron
EFNB3__Olig|EPHB6__L6-eNeuron
EFNB3__Olig|EPHB6__Lhx6-iNeuron
EFNB3__Olig|EPHB6__mural
ESAM__endothelial|ESAM__mural
ESAM__mural|ESAM__endothelial
FN1__astrocytes|ITGB1__mural
FN1__astrocytes|SDC4__OPC
FN1__astrocytes|SDC4__endothelial
FN1__astrocytes|SDC4__mural
FN1__endothelial|ITGB1__mural
FN1__endothelial|SDC4__OPC
FN1__endothelial|SDC4__astrocytes
FN1__endothelial|SDC4__mural
FN1__mural|SDC4__OPC
FN1__mural|SDC4__astrocytes
FN1__mural|SDC4__endothelial
FNDC5__Lhx6-iNeuron|ITGB5__astrocytes
FNDC5__Lhx6-iNeuron|ITGB5__endothelial
FNDC5__Lhx6-iNeuron|ITGB5__mural
GAS6__Adarb2-iNeuron|AXL__mural
GAS6__L2-L3-eNeuron|AXL__mural
GAS6__L4-eNeuron|AXL__mural
GAS6__L5-eNeuron|AXL__mural
GAS6__L6-eNeuron|AXL__mural
GAS6__Lhx6-iNeuron|AXL__mural
GAS6__astrocytes|AXL__mural
GAS6__endothelial|AXL__mural
GAS6__microglia|AXL__mural
GDF10__astrocytes|ACVR1B__L4-eNeuron
GRN__Adarb2-iNeuron|TNFRSF1B__microglia
GRN__L2-L3-eNeuron|TNFRSF1B__microglia
GRN__L5-eNeuron|TNFRSF1B__microglia
GRN__L6-eNeuron|TNFRSF1B__microglia
GRN__Lhx6-iNeuron|TNFRSF1B__microglia
GRN__OPC|TNFRSF1B__microglia
GRN__Olig|TNFRSF1B__microglia
GRN__astrocytes|TNFRSF1B__microglia
GRN__endothelial|TNFRSF1B__microglia
GRN__mural|TNFRSF1B__microglia
HSPG2__endothelial|DAG1__OPC
HSPG2__endothelial|DAG1__astrocytes
HSPG2__endothelial|DAG1__mural
HSPG2__endothelial|ITGB1__mural
LAMB2__astrocytes|DAG1__OPC
LAMB2__astrocytes|DAG1__endothelial
LAMB2__astrocytes|DAG1__mural
LAMB2__astrocytes|ITGA1__mural
LAMB2__astrocytes|ITGB1__mural
LAMB2__astrocytes|SV2A__Adarb2-iNeuron
LAMB2__astrocytes|SV2A__L2-L3-eNeuron
LAMB2__astrocytes|SV2A__L4-eNeuron
LAMB2__astrocytes|SV2A__L6-eNeuron
LAMB2__astrocytes|SV2A__Lhx6-iNeuron
LAMB2__astrocytes|SV2A__OPC
LAMB2__astrocytes|SV2A__Olig
LAMB2__endothelial|DAG1__OPC
LAMB2__endothelial|DAG1__astrocytes
LAMB2__endothelial|DAG1__mural
LAMB2__endothelial|ITGA1__mural
LAMB2__endothelial|ITGB1__mural
LAMB2__endothelial|SV2A__Adarb2-iNeuron
LAMB2__endothelial|SV2A__L2-L3-eNeuron
LAMB2__endothelial|SV2A__L4-eNeuron
LAMB2__endothelial|SV2A__L6-eNeuron
LAMB2__endothelial|SV2A__Lhx6-iNeuron
LAMB2__endothelial|SV2A__OPC
LAMB2__endothelial|SV2A__Olig
LAMB2__endothelial|SV2A__astrocytes
LAMB2__mural|DAG1__OPC
LAMB2__mural|DAG1__astrocytes
LAMB2__mural|DAG1__endothelial
LAMB2__mural|SV2A__Adarb2-iNeuron
LAMB2__mural|SV2A__L2-L3-eNeuron
LAMB2__mural|SV2A__L4-eNeuron
LAMB2__mural|SV2A__L6-eNeuron
LAMB2__mural|SV2A__Lhx6-iNeuron
LAMB2__mural|SV2A__OPC
LAMB2__mural|SV2A__Olig
LAMB2__mural|SV2A__astrocytes
LAMC1__OPC|DAG1__astrocytes
LAMC1__OPC|DAG1__endothelial
LAMC1__OPC|DAG1__mural
LAMC1__OPC|ITGA1__mural
LAMC1__OPC|ITGB1__mural
LAMC1__OPC|SV2A__Adarb2-iNeuron
LAMC1__OPC|SV2A__L2-L3-eNeuron
LAMC1__OPC|SV2A__L4-eNeuron
LAMC1__OPC|SV2A__L6-eNeuron
LAMC1__OPC|SV2A__Lhx6-iNeuron
LAMC1__OPC|SV2A__Olig
LAMC1__OPC|SV2A__astrocytes
LAMC1__astrocytes|DAG1__OPC
LAMC1__astrocytes|DAG1__endothelial
LAMC1__astrocytes|DAG1__mural
LAMC1__astrocytes|ITGA1__mural
LAMC1__astrocytes|ITGB1__mural
LAMC1__astrocytes|SV2A__Adarb2-iNeuron
LAMC1__astrocytes|SV2A__L2-L3-eNeuron
LAMC1__astrocytes|SV2A__L4-eNeuron
LAMC1__astrocytes|SV2A__L6-eNeuron
LAMC1__astrocytes|SV2A__Lhx6-iNeuron
LAMC1__astrocytes|SV2A__OPC
LAMC1__astrocytes|SV2A__Olig
LAMC1__endothelial|DAG1__OPC
LAMC1__endothelial|DAG1__astrocytes
LAMC1__endothelial|DAG1__mural
LAMC1__endothelial|ITGA1__mural
LAMC1__endothelial|ITGB1__mural
LAMC1__endothelial|SV2A__Adarb2-iNeuron
LAMC1__endothelial|SV2A__L2-L3-eNeuron
LAMC1__endothelial|SV2A__L4-eNeuron
LAMC1__endothelial|SV2A__L6-eNeuron
LAMC1__endothelial|SV2A__Lhx6-iNeuron
LAMC1__endothelial|SV2A__OPC
LAMC1__endothelial|SV2A__Olig
LAMC1__endothelial|SV2A__astrocytes
LAMC1__mural|DAG1__OPC
LAMC1__mural|DAG1__astrocytes
LAMC1__mural|DAG1__endothelial
LAMC1__mural|SV2A__Adarb2-iNeuron
LAMC1__mural|SV2A__L2-L3-eNeuron
LAMC1__mural|SV2A__L4-eNeuron
LAMC1__mural|SV2A__L6-eNeuron
LAMC1__mural|SV2A__Lhx6-iNeuron
LAMC1__mural|SV2A__OPC
LAMC1__mural|SV2A__Olig
LAMC1__mural|SV2A__astrocytes
LGI2__Lhx6-iNeuron|ADAM11__Adarb2-iNeuron
LGI2__Lhx6-iNeuron|ADAM11__L2-L3-eNeuron
LGI2__Lhx6-iNeuron|ADAM11__L4-eNeuron
LGI2__Lhx6-iNeuron|ADAM11__L6-eNeuron
LGI3__Olig|FLOT1__Adarb2-iNeuron
LGI3__Olig|FLOT1__L4-eNeuron
LGI3__Olig|FLOT1__L6-eNeuron
LGI3__Olig|FLOT1__OPC
LGI3__Olig|FLOT1__astrocytes
LGI3__Olig|STX1A__L6-eNeuron
LGI4__astrocytes|ADAM11__Adarb2-iNeuron
LGI4__astrocytes|ADAM11__L2-L3-eNeuron
LGI4__astrocytes|ADAM11__L4-eNeuron
LGI4__astrocytes|ADAM11__L6-eNeuron
MFNG__microglia|NOTCH1__astrocytes
MFNG__microglia|NOTCH1__endothelial
MFNG__microglia|NOTCH1__mural
MFNG__mural|NOTCH1__astrocytes
MFNG__mural|NOTCH1__endothelial
NFASC__OPC|CNTNAP1__Adarb2-iNeuron
NFASC__OPC|CNTNAP1__L2-L3-eNeuron
NFASC__OPC|CNTNAP1__L4-eNeuron
NFASC__OPC|CNTNAP1__L6-eNeuron
NFASC__OPC|CNTNAP1__Lhx6-iNeuron
NFASC__Olig|CNTNAP1__Adarb2-iNeuron
NFASC__Olig|CNTNAP1__L2-L3-eNeuron
NFASC__Olig|CNTNAP1__L4-eNeuron
NFASC__Olig|CNTNAP1__L6-eNeuron
NFASC__Olig|CNTNAP1__Lhx6-iNeuron
NID1__endothelial|ITGB1__mural
OMG__Olig|LINGO1__L2-L3-eNeuron
OMG__Olig|LINGO1__L4-eNeuron
OMG__Olig|LINGO1__L6-eNeuron
OMG__Olig|LINGO1__OPC
OMG__Olig|LINGO1__astrocytes
OMG__Olig|RTN4R__L2-L3-eNeuron
OMG__Olig|RTN4R__L4-eNeuron
OMG__Olig|TNFRSF1B__microglia
OMG__microglia|LINGO1__L2-L3-eNeuron
OMG__microglia|LINGO1__L4-eNeuron
OMG__microglia|LINGO1__L6-eNeuron
OMG__microglia|LINGO1__OPC
OMG__microglia|LINGO1__astrocytes
OMG__microglia|RTN4R__L2-L3-eNeuron
OMG__microglia|RTN4R__L4-eNeuron
